cohort,gene_symbol,hedges_g,variance
GSE30528,DMD,0.22565131038436717,0.18930715088114258
GSE30528,DMP1,0.7097820999251887,0.20062895376854328
GSE30528,DOK2,1.7161638031969697,0.2616646430192752
GSE30528,DRP2,0.8046308137677899,0.20421995669580342
GSE30528,DSPP,0.5686737631433254,0.1961189342563778
GSE30528,DST,-2.2397060498829484,0.31344126778124504
GSE30528,DTNA,0.5978799721431328,0.19697069956143487
GSE30528,DTNB,0.4766429241921769,0.19371389996374977
GSE30528,E2F4,1.1961036437565817,0.22380078619938232
GSE30528,E2F5,0.5989632836621095,0.19700311341357044
GSE30528,EFEMP1,-3.400613473462162,0.47713848793149777
GSE30528,EFEMP2,-1.2537554398633026,0.2273317556088586
GSE30528,EGLN1,0.010260837434722704,0.18803682015380957
GSE30528,EGLN2,0.5115206758183598,0.19457552307892984
GSE30528,EGLN3,1.0913013341183926,0.21780765308040262
GSE30528,ELANE,-0.017642986071813006,0.1880419699081263
GSE30528,ELN,0.5776961775341917,0.19637750987262845
GSE30528,EMILIN1,0.3898330442480822,0.1918334330938812
GSE30528,EMILIN2,-0.4403668074535214,0.1928822611618582
GSE30528,EP300,-0.3627093549986143,0.1913231399392758
GSE30528,EPAS1,-0.9121718345282035,0.20883562442685175
GSE30528,EPCAM,0.4178769425205023,0.1923997165114451
GSE30528,EPO,0.9700222734056096,0.2115577683067627
GSE30528,F10,0.42785358836525933,0.19261065536111374
GSE30528,F11,-0.43166808257034833,0.19269262137193705
GSE30528,F11R,1.0353947487980744,0.21483524518015373
GSE30528,F12,1.6676326288344492,0.25755915265302043
GSE30528,F13A1,0.6404840374309367,0.19828968308928388
GSE30528,F13B,0.8569539818143118,0.20639344120787312
GSE30528,F2,0.22076362852673867,0.18925260252619533
GSE30528,F2R,-2.9863191610424273,0.4109867413244167
GSE30528,F3,-2.2518698241820734,0.31480713066073307
GSE30528,F5,-2.6417532458859436,0.362505693337911
GSE30528,F7,0.7711035958481034,0.2028992069224349
GSE30528,F8,-0.6935694011253806,0.2000601508886235
GSE30528,F9,-0.294297617404656,0.19019946522443945
GSE30528,FBLN1,2.1978329272929513,0.3087959274415156
GSE30528,FBLN2,0.5435568458131289,0.19542053914994598
GSE30528,FBLN5,1.2592785601099088,0.22767875033300017
GSE30528,FBN1,0.1842880086893866,0.1888832397878555
GSE30528,FBN2,0.8012979010951315,0.20408614619167462
GSE30528,FCER1G,1.6032732969834869,0.25229631965469557
GSE30528,FCN1,0.7419222171061608,0.20179540244008107
GSE30528,FCN2,0.22797201890442767,0.18933346906927204
GSE30528,FCN3,-0.7563315109912453,0.20233512189714553
GSE30528,FGA,-0.02609833184306873,0.18805121610731282
GSE30528,FGB,0.4917857226510445,0.19408051795927328
GSE30528,FGF2,0.6340254039484302,0.1980838933554873
GSE30528,FGG,0.9776702335105776,0.2119301651715037
GSE30528,FKBP1A,0.6277890090588538,0.19788716403156548
GSE30528,FMOD,2.5539788469163107,0.35110438679658723
GSE30528,FN1,0.5534212271861604,0.19569106440169393
GSE30528,FURIN,0.27757000611693644,0.18996031574158193
GSE30528,FYN,-2.2123061812494758,0.310391654024054
GSE30528,GAS6,-0.9446772942952659,0.21034456779311364
GSE30528,GDF5,0.5777989673427192,0.19638047920074586
GSE30528,GLG1,2.0604787053852123,0.294173500417836
GSE30528,GP1BA,-0.13112138492735093,0.1884640084738197
GSE30528,GP1BB,-0.4808093184571533,0.19381362805206884
GSE30528,GP5,0.07552165066111957,0.18817677602715255
GSE30528,GP6,0.20276896441607678,0.18906206935744724
GSE30528,GP9,0.7437401982237387,0.2018629250955352
GSE30528,GPC1,1.128681707680255,0.21988224796548844
GSE30528,GPC3,0.2963944303199566,0.19023042949230531
GSE30528,GPC4,0.7063605743440617,0.20050781955887986
GSE30528,GPC5,-0.7586831877658466,0.2024241925191517
GSE30528,GRB14,0.5313650879400464,0.19509290945122637
GSE30528,GRB2,0.14086467683230255,0.18853025946366475
GSE30528,GRB7,1.289800990965892,0.22962385294160298
GSE30528,GYPA,0.15404419513545595,0.1886274283855613
GSE30528,GYPB,0.7349242602623159,0.20153702974224083
GSE30528,GYPC,1.5135763190319333,0.24530701987254444
GSE30528,GZMM,0.5973608526764601,0.19695518774194673
GSE30528,HAPLN1,1.8726885475451425,0.27570824793685644
GSE30528,HDAC1,-2.418702704265279,0.3342872573246924
GSE30528,HIF1A,0.9605862760198396,0.21110233787612961
GSE30528,HIF1AN,0.7308684762567693,0.20138840627383534
GSE30528,HIF3A,0.4370255726506789,0.19280897181295437
GSE30528,HIGD1A,-0.6614319623745706,0.19897149405545492
GSE30528,HRAS,-0.21750347745713292,0.18921688210183668
GSE30528,HSPG2,0.042335462502961135,0.18807899531882152
GSE30528,HTRA1,-2.4494324550142372,0.33802717182611486
GSE30528,IBSP,0.5730469228058446,0.19624375742761924
GSE30528,ICAM1,0.10088613687643679,0.1882886383495343
GSE30528,ICAM2,-0.19747270796887303,0.18900907479400203
GSE30528,ICAM3,2.1255821906438817,0.3009866792637491
GSE30528,ICAM4,-0.6068305070181823,0.19724026964038663
GSE30528,ICAM5,0.46649558794135704,0.19347464137340684
GSE30528,IGHA1,1.1716034815393364,0.22235055598306538
GSE30528,IGHG1,1.1537636160565083,0.2213134500775828
GSE30528,IGHM,1.5018263940858283,0.2444212509835091
GSE30528,IGKC,1.1412235186669653,0.22059396602315326
GSE30528,IGKV1-17,1.06483285628879,0.2163809133299916
GSE30528,IGLC1,1.0906122094484614,0.2177700628191394
GSE30528,IGLL1,0.6787059575816929,0.1995502324556101
GSE30528,IGLV1-44,1.0677653791081787,0.21653726065473886
GSE30528,IGLV4-60,1.01160301713692,0.21361770464120103
GSE30528,IGLV6-57,0.4893196677974846,0.19402003146652405
GSE30528,INPP5D,1.3428357010241492,0.23311438103281348
GSE30528,ITGA1,-0.6543332151592989,0.19873798694570566
GSE30528,ITGA10,-0.20309384387998852,0.18906536576973676
GSE30528,ITGA2,1.1193752529929302,0.2193592119595127
GSE30528,ITGA2B,0.8228313409112176,0.20496047342383183
GSE30528,ITGA3,-2.6328453172492656,0.3613310496482227
GSE30528,ITGA4,1.2188401657655106,0.22517347177627045
GSE30528,ITGA5,-0.0781303640159257,0.18818679687871956
GSE30528,ITGA6,0.5033755003769823,0.19436886039368245
GSE30528,ITGA7,0.6480096127520427,0.19853209948966435
GSE30528,ITGA8,-1.472361431775678,0.24223039267870114
GSE30528,ITGA9,-0.9403338935515666,0.21013988381823426
GSE30528,ITGAE,-0.02618296830201825,0.18805132672991565
GSE30528,ITGAL,1.4333012952293496,0.2393930031068413
GSE30528,ITGAM,1.2755080587469088,0.2287072082323957
GSE30528,ITGAV,-1.7367591895416619,0.2634425000956233
GSE30528,ITGAX,1.4995744177843877,0.24425227389602266
GSE30528,ITGB1,0.22505127725905805,0.18930038996908638
GSE30528,ITGB2,1.807116155942816,0.26967590806092656
GSE30528,ITGB3,-1.4137409047372802,0.2380007716773726
GSE30528,ITGB4,0.5379400747041382,0.19526867613350538
GSE30528,ITGB5,-1.2732465221216671,0.22856310568656107
GSE30528,ITGB6,1.6210033069764909,0.253725481064906
GSE30528,ITGB7,2.703934832464,0.370815777489491
GSE30528,ITGB8,-0.8389897965284709,0.20563178500116017
GSE30528,JAM2,-0.4973382140473171,0.19421782051298242
GSE30528,JAM3,-2.4362638613829795,0.33641872809120565
GSE30528,JUNB,-0.30309459678316764,0.1903308463991668
GSE30528,KDR,-1.348410806513232,0.23348948061222966
GSE30528,KLK2,0.4892554690233642,0.19401846088341984
GSE30528,KLK7,-2.520972466892378,0.3469167425049241
GSE30528,KLKB1,-0.2120642609352778,0.18915846930333868
GSE30528,KNG1,0.12476841313350684,0.18842336695708437
GSE30528,KRAS,0.6993360778895222,0.20026096178013553
GSE30528,L1CAM,0.7805425523743905,0.20326535493586623
GSE30528,LAMA1,-0.11381655111345493,0.18835804321687208
GSE30528,LAMA2,0.9461746711042814,0.21041535074017043
GSE30528,LAMA3,0.02057044072256686,0.18804476660997604
GSE30528,LAMA4,0.2939787680872694,0.19019477593634074
GSE30528,LAMA5,-0.6751439199987355,0.1994296708519695
GSE30528,LAMB1,0.7395386909896146,0.20170712492095386
GSE30528,LAMB2,-1.5115966625845565,0.24515729979260728
GSE30528,LAMB3,0.9492024145698869,0.21055881862982062
GSE30528,LAMC1,0.9822006510640064,0.212152141007952
GSE30528,LAMC2,1.3911190330818666,0.23641449213925372
GSE30528,LAMC3,1.6290047506887393,0.2543755999783501
GSE30528,LCK,2.460403049033498,0.3393737671265214
GSE30528,LIMD1,0.17093648051986957,0.18876467004350103
GSE30528,LOX,-0.3264604060234775,0.19069859795171337
GSE30528,LOXL1,-0.9237456747916304,0.20936683982659415
GSE30528,LOXL2,0.19944776718890167,0.18902867333010398
GSE30528,LRP4,-1.8865148332957893,0.27700764344031403
GSE30528,LTBP1,1.1860355275255083,0.2232011948480058
GSE30528,LTBP2,0.49381757506593466,0.19413058297028804
GSE30528,LTBP3,-0.5157865775864998,0.1946850828746479
GSE30528,LTBP4,0.39707862277849876,0.19197597385087978
GSE30528,LUM,1.969567122538835,0.2850140542888357
GSE30528,LYN,0.7213410944692373,0.20104251239843995
GSE30528,MADCAM1,0.5893748319781229,0.19671825534841905
GSE30528,MAG,-0.04642827524246056,0.18808807765273777
GSE30528,MAPK1,1.3474061475430592,0.23342177119510873
GSE30528,MAPK3,0.9483856602252666,0.2105200720472109
GSE30528,MASP1,1.0487879662014752,0.2155330929854137
GSE30528,MASP2,0.2502258870371551,0.18959951289777632
GSE30528,MATN1,1.4007319896702426,0.23708544070632695
GSE30528,MATN3,-1.2048566245146233,0.22432617517510733
GSE30528,MATN4,0.6097664281059748,0.197329565455316
GSE30528,MBL2,0.8328452617172591,0.20537496878331027
GSE30528,MEN1,0.26364726330818256,0.18977193502043538
GSE30528,MERTK,-0.0355546077264685,0.1880657912874526
GSE30528,MFAP2,1.5411142016319757,0.24741001259598208
GSE30528,MFAP3,-1.358559371439166,0.23417627717731757
GSE30528,MFAP4,2.447437199071364,0.3377829091191451
GSE30528,MFAP5,0.9729037094945691,0.21169772873289536
GSE30528,MIF,0.2853927178930746,0.19007041311984793
GSE30528,MMP1,1.1664444670778578,0.22204900540360173
GSE30528,MMP10,-0.0074571966353766264,0.1880355782787295
GSE30528,MMP11,3.1230618277280167,0.43187206752948454
GSE30528,MMP12,0.5120416671944529,0.1945888547577699
GSE30528,MMP13,0.3194403463836233,0.19058524140663027
GSE30528,MMP14,0.7939373111783624,0.20379259938621624
GSE30528,MMP15,0.4104049637392919,0.19224499389073427
GSE30528,MMP16,0.4818605816475546,0.19383892853783102
GSE30528,MMP17,1.2364903213506138,0.22625689590403164
GSE30528,MMP19,0.8576283751010537,0.20642234877864987
GSE30528,MMP2,1.8363575768979765,0.2723394167899532
GSE30528,MMP20,0.19075528137172257,0.18894387746846816
GSE30528,MMP24,0.07280610705103827,0.1881667062647862
GSE30528,MMP25,0.6563820514313888,0.19880512297022
GSE30528,MMP3,1.176332225775748,0.22262812566915116
GSE30528,MMP7,1.649317232784598,0.25604037139319413
GSE30528,MMP8,0.32641058484690705,0.19069778478169053
GSE30528,MMP9,0.5731452787442459,0.1962465757978585
GSE30528,MTMR4,0.160956240420608,0.18868186081744645
GSE30528,MUSK,0.17420430787138047,0.1887928665562117
GSE30528,MYC,0.5479135803286043,0.19553942032190078
GSE30528,NCAM1,-1.1208655164998738,0.21944267568615125
GSE30528,NCAN,0.6564529026118717,0.1988074483678768
GSE30528,NCOR1,0.3452425601084066,0.1910139986669432
GSE30528,NCOR2,-0.5963349451483608,0.1969245722043155
GSE30528,NCSTN,-1.3036354507360621,0.23052082274458344
GSE30528,NEDD4L,0.11840911856001535,0.18838470601814203
GSE30528,NEDD8,0.20932468150287054,0.18912960859134498
GSE30528,NID1,1.1348999505022626,0.22023413547543896
GSE30528,NID2,-1.0865152096999433,0.21754707055692082
GSE30528,NRAS,0.006359762576819976,0.18803519919868886
GSE30528,NRXN1,0.05488090979762726,0.18810948589069343
GSE30528,OLR1,1.5623828536632862,0.24906019256971387
GSE30528,P4HA1,-0.3615790923700592,0.19130267403516693
GSE30528,P4HB,0.6363067276938585,0.19815634432689969
GSE30528,PARD3,-1.3567088776702763,0.23405066250292156
GSE30528,PARD6A,1.2730588573003558,0.22855115938796022
GSE30528,PARP1,0.7263226318839835,0.20122280217385996
GSE30528,PCOLCE,2.8597979426744753,0.3924952948573171
GSE30528,PCOLCE2,-2.034569788658726,0.2915210436572584
GSE30528,PDGFA,-0.7330120065204738,0.20146685307676732
GSE30528,PDGFB,1.2050621419979903,0.22433855718610765
GSE30528,PECAM1,-0.2853082537949854,0.19006920802627664
GSE30528,PF4,-0.41616513311259157,0.19236402348465356
GSE30528,PF4V1,0.5367579165577003,0.1952369145588721
GSE30528,PICK1,0.7103267129848558,0.20064828901368478
GSE30528,PIK3CA,-1.213703951503081,0.22486112008154285
GSE30528,PIK3CB,-0.5378303710360778,0.19526572573440815
GSE30528,PIK3R1,0.3870401552569449,0.19177919007872105
GSE30528,PIK3R2,0.4945091369721113,0.1941476701979106
GSE30528,PLCG1,0.52182043909351,0.19484160230058162
GSE30528,PLEC,0.40351458020312486,0.19210478844510062
GSE30528,PLG,-0.18190030279202307,0.18886138103808378
GSE30528,PLOD1,0.630580700138767,0.19797498851887546
GSE30528,PLOD2,0.38313735971981755,0.19170404394451485
GSE30528,PLOD3,-0.5119892482321454,0.19458751279182096
GSE30528,PMEPA1,-2.781991568130217,0.3815211151628787
GSE30528,PPBP,-0.34758946576486266,0.1910546489519556
GSE30528,PPIA,0.502367641079142,0.19434351920427356
GSE30528,PPIB,0.7823444464388587,0.20333575885603114
GSE30528,PPIL2,1.816821057373688,0.2705551568970992
GSE30528,PPM1A,-0.1529639218901411,0.18861913706918837
GSE30528,PPP1CA,0.9445184795722895,0.21033706699052676
GSE30528,PPP1CB,0.7724874001971866,0.20295260762077325
GSE30528,PPP1CC,-0.45929621017208333,0.193308013251149
GSE30528,PPP1R15A,-1.142120257864824,0.22064515511981833
GSE30528,PRKCA,0.42991934688466943,0.19265495415483155
GSE30528,PRKCZ,0.13306066860629354,0.18847681657243687
GSE30528,PROC,-0.2824291306077404,0.19002834337958413
GSE30528,PROCR,1.6175720781068517,0.253447673730961
GSE30528,PROS1,0.2030205321349655,0.18906462144589714
GSE30528,PROZ,0.3216587547615491,0.1906207968970568
GSE30528,PRSS1,0.6359308890714487,0.1981443904260681
GSE30528,PRSS2,0.49938526678487033,0.19426882915123295
GSE30528,PRTN3,0.12116944934015852,0.18840123892052296
GSE30528,PSEN1,0.8260299440776399,0.20509232474701075
GSE30528,PSG1,0.5196442037092492,0.1947849404954035
GSE30528,PSG11,0.5372384862417473,0.19524981781167114
GSE30528,PSG2,0.21563344057240788,0.1891966325515154
GSE30528,PSG3,0.38025010955489513,0.19164894167960078
GSE30528,PSG4,-0.06223004300195744,0.18813100249048867
GSE30528,PSG5,-0.11921088339190304,0.18838946890216499
GSE30528,PSG6,-1.4461816195737203,0.24032021995400976
GSE30528,PSG7,0.25559740238842116,0.18966743883688075
GSE30528,PSG9,0.41251492210236657,0.19228840205811606
GSE30528,PSMA1,-0.008008223440472952,0.18803579132525486
GSE30528,PSMA2,-0.42349002750376297,0.19251778311906648
GSE30528,PSMA3,-0.4117126991789036,0.1922718717008175
GSE30528,PSMA4,-0.14475802116528633,0.18855806015148027
GSE30528,PSMA5,-0.7068574508241435,0.2005253744288282
GSE30528,PSMA7,0.08346492634005398,0.1882083478824118
GSE30528,PSMB1,0.07909967076810404,0.1881906069820786
GSE30528,PSMB2,0.5654646376747694,0.19602794444570448
GSE30528,PSMB3,0.2700952134534832,0.1898579736424501
GSE30528,PSMB4,0.36360345087585333,0.19133937477140875
GSE30528,PSMB5,0.30588923467700296,0.1903733936314701
GSE30528,PSMB6,0.6617444996335587,0.19898183260406976
GSE30528,PSMB7,-0.03757766656602853,0.18806949005980172
GSE30528,PSMC1,-0.24814713583752449,0.1895736130597972
GSE30528,PSMC2,-0.1271498098476489,0.18843836488779536
GSE30528,PSMC3,-0.18042733527204707,0.18884803861702232
GSE30528,PSMC4,0.2853062612401481,0.19006917960175881
GSE30528,PSMC5,-0.315244212731964,0.19051866087571293
GSE30528,PSMC6,-1.4294828918867388,0.23911972148910987
GSE30528,PSMD1,-1.8718986642572764,0.2756343032653924
GSE30528,PSMD11,0.25126116465629594,0.189612492355799
GSE30528,PSMD12,-1.4539813475085368,0.24088573200675656
GSE30528,PSMD13,0.4153192698051363,0.19234644043097482
GSE30528,PSMD14,-0.3745042872111489,0.1915405245626763
GSE30528,PSMD2,-0.19745171151882412,0.18900886749373086
GSE30528,PSMD3,-0.0013307335856559905,0.18803423230548494
GSE30528,PSMD6,-0.908051411589251,0.20864812218641882
GSE30528,PSMD7,-0.9809330020454787,0.21208992689673692
GSE30528,PSMD8,0.300426073979094,0.19029058368235033
GSE30528,PTPN11,0.008486920168954512,0.1880359887295369
GSE30528,PTPN6,1.2291876852236798,0.22580674717182675
GSE30528,PTPRS,0.3337551404063841,0.19081900037788016
GSE30528,PXDN,-0.01740140614526163,0.18804175825758385
GSE30528,RBL1,0.5285639977659997,0.19501868552754742
GSE30528,RBX1,-0.0847385259595174,0.18821370347873284
GSE30528,RHOA,0.032348597056466116,0.18806034882747608
GSE30528,RNF111,-1.4816093862157405,0.24291334736725262
GSE30528,RPS27A,-0.17005344901470693,0.18875714242223296
GSE30528,SCUBE3,-0.2915862690095926,0.1901597518410614
GSE30528,SDC1,0.9185099316346895,0.2091257003969771
GSE30528,SDC2,-2.044133666332483,0.29249624918003503
GSE30528,SDC3,-0.6971767971484772,0.20018557519624325
GSE30528,SDC4,-0.2682550031251601,0.18983320670173
GSE30528,SELE,0.6443553017551872,0.1984140319066885
GSE30528,SELL,0.9325438815595125,0.20977514031004008
GSE30528,SELP,-0.057891755729984194,0.18811797441872555
GSE30528,SELPLG,1.2505727525297212,0.2271324932684321
GSE30528,SERPINA10,1.1965119948635348,0.22382521188049592
GSE30528,SERPINA5,0.4074626090735248,0.19218483247901313
GSE30528,SERPINC1,0.04862214404807736,0.18809329085648382
GSE30528,SERPIND1,-0.7561557054274788,0.20232847430545123
GSE30528,SERPINE1,-0.25345281897397953,0.18964014632033446
GSE30528,SERPINE2,2.803839500232698,0.38457208661081665
GSE30528,SERPING1,-0.39848812222660523,0.19200400762308018
GSE30528,SERPINH1,2.180396815919769,0.3068874449060147
GSE30528,SGCA,0.4300324106075432,0.1926573848885114
GSE30528,SGCB,-0.9422532899344576,0.21023021959399577
GSE30528,SGCD,0.19565001600555554,0.18899116125326237
GSE30528,SGCE,-3.390217377262194,0.47537353466145177
GSE30528,SGCG,0.6738293954710312,0.1993853393892094
GSE30528,SH3PXD2A,0.19464960332449002,0.18898139973604758
GSE30528,SHC1,1.1285786825076798,0.21987643409945729
GSE30528,SIRPA,-1.1709685341912124,0.22231337073583596
GSE30528,SIRPG,0.5349738676640552,0.19518911401127398
GSE30528,SKI,-0.8293525991649995,0.20522983137773154
GSE30528,SKIL,-0.5406521708438703,0.19534180728014278
GSE30528,SLC16A1,1.1353078350379744,0.22025728504165334
GSE30528,SLC16A8,1.0957694206189341,0.2180519536132769
GSE30528,SLC3A2,0.13563694674581567,0.1884941225672512
GSE30528,SLC7A10,-0.10007932058648257,0.18828458479441434
GSE30528,SLC7A11,0.9423290606764821,0.21023378949907356
GSE30528,SLC7A5,-0.18946875127643734,0.18893164822694433
GSE30528,SLC7A6,0.6944333887249149,0.20009013131858724
GSE30528,SLC7A7,0.1322215776065481,0.18847125167380716
GSE30528,SLC7A8,0.48083938897236617,0.19381435098387098
GSE30528,SLC7A9,-0.3865199994181437,0.19176913078294308
GSE30528,SMAD2,-1.0488118033153109,0.2155343430035259
GSE30528,SMAD3,1.0252705818661785,0.21431368218519334
GSE30528,SMAD4,-0.2708792796619607,0.1898685776379426
GSE30528,SMAD7,-0.6065339777325836,0.19723127468779078
GSE30528,SMPD1,0.8895963179249725,0.20781872825582975
GSE30528,SMURF1,1.2104959771072155,0.22466670079900686
GSE30528,SMURF2,-0.6415968501052169,0.19832535098581144
GSE30528,SNTA1,-0.5708172647573501,0.1961799967778146
GSE30528,SNTB1,0.6716522889031062,0.19931210796390758
GSE30528,SNTB2,0.6299870312347433,0.19795627952228717
GSE30528,SNTG2,0.14728537144744194,0.1885765125502483
GSE30528,SNW1,0.3696467773087638,0.1914501565335569
GSE30528,SOS1,-0.35367077186093704,0.1911612634059058
GSE30528,SP1,-0.3255124310353939,0.19068314660315233
GSE30528,SPARC,-0.7569626005304092,0.20235899749923203
GSE30528,SPN,0.009602224716788224,0.18803649310217582
GSE30528,SPOCK3,-0.06639599357549178,0.18814439873325994
GSE30528,SPP1,1.6812111487642827,0.258695961202421
GSE30528,SRC,1.3519966721809558,0.2337315630738975
GSE30528,SSPN,0.8686331471644928,0.20689727664301033
GSE30528,STAT1,0.40969364187650015,0.1922304100390388
GSE30528,STRAP,-1.2084097395847908,0.22454054050227257
GSE30528,STUB1,0.5443337711676111,0.19544166939502686
GSE30528,TEK,-1.0489733742484968,0.21554281653124496
GSE30528,TFDP1,0.595292799876278,0.1968935259738015
GSE30528,TFDP2,0.04850633275196713,0.18809300964211415
GSE30528,TFPI,-0.6848585784909562,0.19975996984750435
GSE30528,TGFB1,0.48880155073099874,0.19400736193411375
GSE30528,TGFB2,0.447592762731469,0.19304267006542775
GSE30528,TGFB3,0.23797599387294993,0.1894500023756835
GSE30528,TGFBR1,1.0585102518394198,0.21604528686541682
GSE30528,TGFBR2,-1.346349333047674,0.23335060119913595
GSE30528,TGFBR3,-3.669461949785813,0.5246579630573356
GSE30528,TGIF1,0.5748640172903949,0.19629590399356933
GSE30528,TGIF2,-0.19158894791759357,0.1889518461582923
GSE30528,THBD,-0.42861499576917966,0.19262695839914337
GSE30528,THBS1,0.5935071020133793,0.19684045503769604
GSE30528,TIMP1,-0.6909428210807919,0.1999692375842651
GSE30528,TIMP2,-1.8390423456372744,0.2725861067603642
GSE30528,TLL1,0.33740201140988346,0.19088019096677392
GSE30528,TLL2,0.06480868123180528,0.18813919216326316
GSE30528,TMPRSS6,1.5321262175200225,0.24671945669449333
GSE30528,TNC,1.4282354440235703,0.23903060012331817
GSE30528,TNFRSF10B,-0.16940970514386502,0.18875167923911132
GSE30528,TNFRSF10D,-0.0003729390175617855,0.18803419151127582
GSE30528,TNN,0.7367942441271537,0.2016058319886606
GSE30528,TNR,0.2821977368355219,0.19002507710106528
GSE30528,TNXB,0.9968796702273176,0.21287841495700116
GSE30528,TPSAB1,1.3027117471820617,0.23046063544034154
GSE30528,TREM1,-0.13496976316892495,0.18848960895843492
GSE30528,TRIM33,0.2217142808749245,0.18926311859278516
GSE30528,TSPAN7,-1.0070128502832671,0.2133860600500788
GSE30528,TTR,0.7479435499015611,0.20201967688017175
GSE30528,UBA52,0.8104079507213025,0.20445321419899556
GSE30528,UBB,-1.4675785914655162,0.24187886108738574
GSE30528,UBC,-0.9100833638905133,0.20874048126494485
GSE30528,UBE2D1,0.33968678598407,0.1909188658484927
GSE30528,UBE2D2,-0.44108248329314287,0.19289803196088917
GSE30528,UBE2D3,0.6127273708773413,0.1974200588097445
GSE30528,UBE2M,0.2739494274371112,0.18991039525401607
GSE30528,UCHL5,0.3036439961849487,0.19033917994466715
GSE30528,USP9X,-2.768295784663819,0.37962072681887477
GSE30528,UTRN,-0.10761272263309839,0.18832370048600075
GSE30528,VCAM1,1.1080840486910404,0.21873044450827622
GSE30528,VCAN,1.1091581832029518,0.21878998491833984
GSE30528,VEGFA,-1.9419375363079576,0.28231222290723357
GSE30528,VHL,0.5675306298162334,0.1960864634286783
GSE30528,VPREB1,0.8707492351985462,0.20698929379915937
GSE30528,VPREB3,0.41279333515859423,0.1922941464729719
GSE30528,VWF,1.6216684118204179,0.25377939898159196
GSE30528,WWTR1,0.30350385439815425,0.19033705277505145
GSE30528,XCL1,1.056355056397763,0.21593133816361607
GSE30528,XCR1,-0.13419387912191172,0.1884843879640327
GSE30528,XPO1,-0.9347211355450121,0.20987677806505195
GSE30528,YBX1,1.3938045702738922,0.23660146753709776
GSE30528,YES1,0.10002533229468848,0.1882843147117046
GSE30528,ZFYVE9,0.48397754747976396,0.1938900446958012
GSE104948_H7,A2M,1.6113926393272504,0.25486022532743846
GSE104948_H7,ACAN,-0.38644354972580014,0.20165919008932182
GSE104948_H7,ACKR2,-1.3959221463807807,0.240773538385662
GSE104948_H7,ACKR3,0.12814274187414762,0.1987696671582424
GSE104948_H7,ACTA1,-0.1307762262320159,0.19878449018112204
GSE104948_H7,ACTA2,3.694190313785982,0.49508752611857165
GSE104948_H7,ACTB,0.47283056112135363,0.20327288840248828
GSE104948_H7,ACTC1,2.53826505750664,0.3384733397639851
GSE104948_H7,ACTG1,0.4820743851759166,0.20346477912667096
GSE104948_H7,ACTG2,0.046892658599951356,0.19846050105249344
GSE104948_H7,ACTN1,3.389660057272311,0.4481908571924229
GSE104948_H7,ADAM10,1.4058184439880816,0.24137629618350429
GSE104948_H7,ADAM12,3.7345822317105317,0.5016106211389596
GSE104948_H7,ADAM15,0.676372852390204,0.20835792092249103
GSE104948_H7,ADAM17,0.33480388216663054,0.2008495166629994
GSE104948_H7,ADAM19,0.6445033529123037,0.2074427978021593
GSE104948_H7,ADAM8,0.8818317892095447,0.21531763981401378
GSE104948_H7,ADAM9,0.7304286273636365,0.21001108927514028
GSE104948_H7,ADAMTS1,3.427093159743603,0.45373807940316346
GSE104948_H7,ADAMTS13,0.21731139080200887,0.19943931233818327
GSE104948_H7,ADAMTS2,1.6672980894201097,0.2588449357819147
GSE104948_H7,ADAMTS3,1.002383833602778,0.2202555973228767
GSE104948_H7,ADAMTS5,0.970536665083853,0.2188896857664394
GSE104948_H7,ADAMTS8,0.20972046853700613,0.19936884351972844
GSE104948_H7,ADRM1,0.8854886923579086,0.21545813807125752
GSE104948_H7,AGRN,-0.35515961127611506,0.20115483644491147
GSE104948_H7,ANGPT1,0.4076781464445884,0.20202577387114395
GSE104948_H7,ANGPT2,1.4700433052263937,0.2453915531788058
GSE104948_H7,ANGPT4,-1.1818743868936215,0.22877850420389784
GSE104948_H7,APOB,-1.611119693069521,0.254841104182186
GSE104948_H7,APP,0.06815853101367012,0.1985136893985667
GSE104948_H7,ARHGEF18,-0.7473335102775679,0.21055416309930258
GSE104948_H7,ARNT,-0.9120111987138988,0.21649453377312367
GSE104948_H7,ASPN,2.3821148523214575,0.3217707673181436
GSE104948_H7,ATP1B1,-0.11662705465319735,0.19870839123611317
GSE104948_H7,ATP1B2,0.009344343231317382,0.19841459660292501
GSE104948_H7,ATP1B3,1.8271154126689204,0.2709855403955749
GSE104948_H7,ATP1B4,-0.32063232748069387,0.2006475916610829
GSE104948_H7,BAMBI,0.7577990629454336,0.21089659884315443
GSE104948_H7,BCAN,-0.9764141549324763,0.21913845062905712
GSE104948_H7,BGN,2.4426289305974898,0.328117830860347
GSE104948_H7,BMP1,1.2228174060754733,0.23091883773011468
GSE104948_H7,BMP10,-0.5907358188645166,0.20599897684073168
GSE104948_H7,BMP2,1.4623883444294745,0.24490356080233275
GSE104948_H7,BMP4,0.9104670342528702,0.2164333553792466
GSE104948_H7,BMP7,-1.9678155593340931,0.2825930913595973
GSE104948_H7,BSG,1.2686653646811064,0.23340208553316458
GSE104948_H7,C1QA,2.9850880724312607,0.39212467232946757
GSE104948_H7,C1QB,2.9638150319784837,0.3893735580601249
GSE104948_H7,C1R,2.386126931903156,0.3221866491769064
GSE104948_H7,C1S,1.4107878860664214,0.24168057796643236
GSE104948_H7,C2,1.842753976146011,0.2722331813823056
GSE104948_H7,C3,2.350584250125266,0.31852674878089315
