dataset,sample_1,sample_2,pearson_correlation
GSE96804,GSM2544293,GSM2544334,0.6174121500248722
GSE96804,GSM2544293,GSM2544335,0.6134227958123314
GSE96804,GSM2544294,GSM2544295,0.8029628094619472
GSE96804,GSM2544294,GSM2544296,0.8364364461371329
GSE96804,GSM2544294,GSM2544297,0.8557701687886988
GSE96804,GSM2544294,GSM2544298,0.8045431257589415
GSE96804,GSM2544294,GSM2544299,0.6899598440189368
GSE96804,GSM2544294,GSM2544300,0.8385027021379984
GSE96804,GSM2544294,GSM2544301,0.8026350990380743
GSE96804,GSM2544294,GSM2544302,0.839100878575916
GSE96804,GSM2544294,GSM2544303,0.9089364412084633
GSE96804,GSM2544294,GSM2544304,0.6939945982958041
GSE96804,GSM2544294,GSM2544305,0.7995901048621187
GSE96804,GSM2544294,GSM2544306,0.6516043606119225
GSE96804,GSM2544294,GSM2544307,0.8688511812634455
GSE96804,GSM2544294,GSM2544308,0.7177297445288795
GSE96804,GSM2544294,GSM2544309,0.6630624164467376
GSE96804,GSM2544294,GSM2544310,0.8762758173279436
GSE96804,GSM2544294,GSM2544311,0.8049258849804474
GSE96804,GSM2544294,GSM2544312,0.8505119560789511
GSE96804,GSM2544294,GSM2544313,0.8850423914901633
GSE96804,GSM2544294,GSM2544314,0.838236767211081
GSE96804,GSM2544294,GSM2544315,0.8954228388098385
GSE96804,GSM2544294,GSM2544316,0.8313362424821069
GSE96804,GSM2544294,GSM2544317,0.8519094316774747
GSE96804,GSM2544294,GSM2544318,0.8266658564473691
GSE96804,GSM2544294,GSM2544319,0.8125780572300282
GSE96804,GSM2544294,GSM2544320,0.7439348663431139
GSE96804,GSM2544294,GSM2544321,0.8273856094235653
GSE96804,GSM2544294,GSM2544322,0.8249475394172067
GSE96804,GSM2544294,GSM2544323,0.8175358439362149
GSE96804,GSM2544294,GSM2544324,0.8005025415564594
GSE96804,GSM2544294,GSM2544325,0.84935919742792
GSE96804,GSM2544294,GSM2544326,0.7511232299763418
GSE96804,GSM2544294,GSM2544327,0.8333701643808938
GSE96804,GSM2544294,GSM2544328,0.7801964020454277
GSE96804,GSM2544294,GSM2544329,0.8332085880128026
GSE96804,GSM2544294,GSM2544330,0.8482580648219137
GSE96804,GSM2544294,GSM2544331,0.8037757787869257
GSE96804,GSM2544294,GSM2544332,0.8125930580389605
GSE96804,GSM2544294,GSM2544333,0.8260902258938229
GSE96804,GSM2544294,GSM2544334,0.7684270789364598
GSE96804,GSM2544294,GSM2544335,0.8512571055415062
GSE96804,GSM2544295,GSM2544296,0.8221652070003077
GSE96804,GSM2544295,GSM2544297,0.8842825094871186
GSE96804,GSM2544295,GSM2544298,0.8005688880591355
GSE96804,GSM2544295,GSM2544299,0.6797989617251625
GSE96804,GSM2544295,GSM2544300,0.8589139875185494
GSE96804,GSM2544295,GSM2544301,0.8484879829482022
GSE96804,GSM2544295,GSM2544302,0.8125995013557693
GSE96804,GSM2544295,GSM2544303,0.8287698706588131
GSE96804,GSM2544295,GSM2544304,0.5913381154383863
GSE96804,GSM2544295,GSM2544305,0.8854964086447905
GSE96804,GSM2544295,GSM2544306,0.6777332366460341
GSE96804,GSM2544295,GSM2544307,0.8883033321797702
GSE96804,GSM2544295,GSM2544308,0.6781432052540902
GSE96804,GSM2544295,GSM2544309,0.8278149820557053
GSE96804,GSM2544295,GSM2544310,0.7635057609374287
GSE96804,GSM2544295,GSM2544311,0.7643560388859657
GSE96804,GSM2544295,GSM2544312,0.8365011708532328
GSE96804,GSM2544295,GSM2544313,0.8648679099825634
GSE96804,GSM2544295,GSM2544314,0.874288997982002
GSE96804,GSM2544295,GSM2544315,0.8597579313154075
GSE96804,GSM2544295,GSM2544316,0.8106052526045078
GSE96804,GSM2544295,GSM2544317,0.7929905132561973
GSE96804,GSM2544295,GSM2544318,0.8088946282240981
GSE96804,GSM2544295,GSM2544319,0.8149100622892996
GSE96804,GSM2544295,GSM2544320,0.7990117220743985
GSE96804,GSM2544295,GSM2544321,0.848718770546355
GSE96804,GSM2544295,GSM2544322,0.7820714484752237
GSE96804,GSM2544295,GSM2544323,0.806747379760981
GSE96804,GSM2544295,GSM2544324,0.8330649827096644
GSE96804,GSM2544295,GSM2544325,0.790953645470154
GSE96804,GSM2544295,GSM2544326,0.6685188399090846
GSE96804,GSM2544295,GSM2544327,0.8470876036098534
GSE96804,GSM2544295,GSM2544328,0.8010378479228282
GSE96804,GSM2544295,GSM2544329,0.7865448204260688
GSE96804,GSM2544295,GSM2544330,0.7652354507566881
GSE96804,GSM2544295,GSM2544331,0.8087009639928335
GSE96804,GSM2544295,GSM2544332,0.8105227679059422
GSE96804,GSM2544295,GSM2544333,0.7994445373706096
GSE96804,GSM2544295,GSM2544334,0.7958495884424023
GSE96804,GSM2544295,GSM2544335,0.7925371656277626
GSE96804,GSM2544296,GSM2544297,0.7870730389142799
GSE96804,GSM2544296,GSM2544298,0.8526829158226177
GSE96804,GSM2544296,GSM2544299,0.864954459389251
GSE96804,GSM2544296,GSM2544300,0.8633032076730747
GSE96804,GSM2544296,GSM2544301,0.9123928015436851
GSE96804,GSM2544296,GSM2544302,0.8856130294839977
GSE96804,GSM2544296,GSM2544303,0.8735792868955387
GSE96804,GSM2544296,GSM2544304,0.8235252713549177
GSE96804,GSM2544296,GSM2544305,0.8811972438221143
GSE96804,GSM2544296,GSM2544306,0.8382261154943255
GSE96804,GSM2544296,GSM2544307,0.9279844598970085
GSE96804,GSM2544296,GSM2544308,0.873512683797443
GSE96804,GSM2544296,GSM2544309,0.7805042200645602
GSE96804,GSM2544296,GSM2544310,0.89618433047386
GSE96804,GSM2544296,GSM2544311,0.9098424654300121
GSE96804,GSM2544296,GSM2544312,0.9067468970265267
GSE96804,GSM2544296,GSM2544313,0.8653863255958316
GSE96804,GSM2544296,GSM2544314,0.9335929470681235
GSE96804,GSM2544296,GSM2544315,0.7857916348610551
GSE96804,GSM2544296,GSM2544316,0.7753883200133862
GSE96804,GSM2544296,GSM2544317,0.7779635822149294
GSE96804,GSM2544296,GSM2544318,0.7585662521794992
GSE96804,GSM2544296,GSM2544319,0.7202143326183003
GSE96804,GSM2544296,GSM2544320,0.7040971125450374
GSE96804,GSM2544296,GSM2544321,0.741729451319724
GSE96804,GSM2544296,GSM2544322,0.7240431641279461
GSE96804,GSM2544296,GSM2544323,0.7356885607196729
GSE96804,GSM2544296,GSM2544324,0.7131661026894597
GSE96804,GSM2544296,GSM2544325,0.7573307538006593
GSE96804,GSM2544296,GSM2544326,0.7389018988102936
GSE96804,GSM2544296,GSM2544327,0.7880771535947227
GSE96804,GSM2544296,GSM2544328,0.7433132129215541
GSE96804,GSM2544296,GSM2544329,0.7434419622958828
GSE96804,GSM2544296,GSM2544330,0.7612379568316844
GSE96804,GSM2544296,GSM2544331,0.7584887243261275
GSE96804,GSM2544296,GSM2544332,0.7047453794876634
GSE96804,GSM2544296,GSM2544333,0.7607081930656361
GSE96804,GSM2544296,GSM2544334,0.6881013205160342
GSE96804,GSM2544296,GSM2544335,0.7252464316913254
GSE96804,GSM2544297,GSM2544298,0.8588395402353766
GSE96804,GSM2544297,GSM2544299,0.6638658427303074
GSE96804,GSM2544297,GSM2544300,0.8922674339146105
GSE96804,GSM2544297,GSM2544301,0.8318252296636374
GSE96804,GSM2544297,GSM2544302,0.8754581713306765
GSE96804,GSM2544297,GSM2544303,0.8958240949934024
GSE96804,GSM2544297,GSM2544304,0.6387411037161967
GSE96804,GSM2544297,GSM2544305,0.8418560192178359
GSE96804,GSM2544297,GSM2544306,0.7072062049286284
GSE96804,GSM2544297,GSM2544307,0.8689561154784196
GSE96804,GSM2544297,GSM2544308,0.7099396951016382
GSE96804,GSM2544297,GSM2544309,0.7751110784767054
GSE96804,GSM2544297,GSM2544310,0.7946862635243456
GSE96804,GSM2544297,GSM2544311,0.7740855338976161
GSE96804,GSM2544297,GSM2544312,0.8174893418062218
GSE96804,GSM2544297,GSM2544313,0.8872661225352967
GSE96804,GSM2544297,GSM2544314,0.8456264326400649
GSE96804,GSM2544297,GSM2544315,0.928952220280545
GSE96804,GSM2544297,GSM2544316,0.8765808983953439
GSE96804,GSM2544297,GSM2544317,0.886204895203708
GSE96804,GSM2544297,GSM2544318,0.8809260741460173
GSE96804,GSM2544297,GSM2544319,0.8804692613220633
GSE96804,GSM2544297,GSM2544320,0.8509049874583119
GSE96804,GSM2544297,GSM2544321,0.9071320827252467
GSE96804,GSM2544297,GSM2544322,0.8697002821526668
GSE96804,GSM2544297,GSM2544323,0.8951123353865669
GSE96804,GSM2544297,GSM2544324,0.8966952043927384
GSE96804,GSM2544297,GSM2544325,0.8899037996098339
GSE96804,GSM2544297,GSM2544326,0.8094465112179791
GSE96804,GSM2544297,GSM2544327,0.8832011149296775
GSE96804,GSM2544297,GSM2544328,0.875173459400877
GSE96804,GSM2544297,GSM2544329,0.8752810293443795
GSE96804,GSM2544297,GSM2544330,0.8725884550471594
GSE96804,GSM2544297,GSM2544331,0.875623643110306
GSE96804,GSM2544297,GSM2544332,0.8892822914795266
GSE96804,GSM2544297,GSM2544333,0.8764115561832032
GSE96804,GSM2544297,GSM2544334,0.8786795017505166
GSE96804,GSM2544297,GSM2544335,0.8787568351752661
GSE96804,GSM2544298,GSM2544299,0.7565041802765915
GSE96804,GSM2544298,GSM2544300,0.9074316425913606
GSE96804,GSM2544298,GSM2544301,0.9229037918249058
GSE96804,GSM2544298,GSM2544302,0.9022559377785119
GSE96804,GSM2544298,GSM2544303,0.8904776510808308
GSE96804,GSM2544298,GSM2544304,0.7061580576593892
GSE96804,GSM2544298,GSM2544305,0.8727400949552098
GSE96804,GSM2544298,GSM2544306,0.7887745139851549
GSE96804,GSM2544298,GSM2544307,0.8838671667113751
GSE96804,GSM2544298,GSM2544308,0.762722615767238
GSE96804,GSM2544298,GSM2544309,0.7842900614634426
GSE96804,GSM2544298,GSM2544310,0.8251464093824558
GSE96804,GSM2544298,GSM2544311,0.8775616638833281
GSE96804,GSM2544298,GSM2544312,0.874466847873609
GSE96804,GSM2544298,GSM2544313,0.8575776781580079
GSE96804,GSM2544298,GSM2544314,0.8864638513506203
GSE96804,GSM2544298,GSM2544315,0.8505398966389259
GSE96804,GSM2544298,GSM2544316,0.8342487818633731
GSE96804,GSM2544298,GSM2544317,0.8496744500072511
GSE96804,GSM2544298,GSM2544318,0.8544551371370287
GSE96804,GSM2544298,GSM2544319,0.822622183437712
GSE96804,GSM2544298,GSM2544320,0.8102356791858445
GSE96804,GSM2544298,GSM2544321,0.8460197660001174
GSE96804,GSM2544298,GSM2544322,0.835409096280255
GSE96804,GSM2544298,GSM2544323,0.830413014202643
GSE96804,GSM2544298,GSM2544324,0.8417778292950648
GSE96804,GSM2544298,GSM2544325,0.8433091143618846
GSE96804,GSM2544298,GSM2544326,0.8107480329738949
GSE96804,GSM2544298,GSM2544327,0.8520908114660015
GSE96804,GSM2544298,GSM2544328,0.8429221568051084
GSE96804,GSM2544298,GSM2544329,0.8307755301518767
GSE96804,GSM2544298,GSM2544330,0.8274133519915585
GSE96804,GSM2544298,GSM2544331,0.8412915198423621
GSE96804,GSM2544298,GSM2544332,0.8274515445813775
GSE96804,GSM2544298,GSM2544333,0.8377235276312276
GSE96804,GSM2544298,GSM2544334,0.8221664709796543
GSE96804,GSM2544298,GSM2544335,0.8142685240740785
GSE96804,GSM2544299,GSM2544300,0.7363162040323818
GSE96804,GSM2544299,GSM2544301,0.8141597258553034
GSE96804,GSM2544299,GSM2544302,0.8150270885182772
GSE96804,GSM2544299,GSM2544303,0.7327868053511908
GSE96804,GSM2544299,GSM2544304,0.8514338304200172
GSE96804,GSM2544299,GSM2544305,0.7985241549097608
GSE96804,GSM2544299,GSM2544306,0.8474773477961682
GSE96804,GSM2544299,GSM2544307,0.799953030514791
GSE96804,GSM2544299,GSM2544308,0.8611494116758341
GSE96804,GSM2544299,GSM2544309,0.7486603829846243
GSE96804,GSM2544299,GSM2544310,0.8150105629926316
GSE96804,GSM2544299,GSM2544311,0.8512496617315879
GSE96804,GSM2544299,GSM2544312,0.8218657006712731
GSE96804,GSM2544299,GSM2544313,0.7356158600522695
GSE96804,GSM2544299,GSM2544314,0.829471809126231
GSE96804,GSM2544299,GSM2544315,0.6056310446001437
GSE96804,GSM2544299,GSM2544316,0.6026583900187991
GSE96804,GSM2544299,GSM2544317,0.6264200094892297
GSE96804,GSM2544299,GSM2544318,0.5936026368217413
GSE96804,GSM2544299,GSM2544319,0.5814271027957539
GSE96804,GSM2544299,GSM2544320,0.6083220053967037
GSE96804,GSM2544299,GSM2544321,0.5807985625987787
GSE96804,GSM2544299,GSM2544322,0.5770384645536197
GSE96804,GSM2544299,GSM2544323,0.6101065882716138
GSE96804,GSM2544299,GSM2544324,0.5418027802155977
GSE96804,GSM2544299,GSM2544325,0.5876971451958154
GSE96804,GSM2544299,GSM2544326,0.6678801409689225
GSE96804,GSM2544299,GSM2544327,0.6263050526236128
GSE96804,GSM2544299,GSM2544328,0.6072006670283464
GSE96804,GSM2544299,GSM2544329,0.5893474343875658
GSE96804,GSM2544299,GSM2544330,0.6115781165358197
GSE96804,GSM2544299,GSM2544331,0.6087738569439645
GSE96804,GSM2544299,GSM2544332,0.5227250065322754
GSE96804,GSM2544299,GSM2544333,0.5934143817010312
GSE96804,GSM2544299,GSM2544334,0.5496801578145016
GSE96804,GSM2544299,GSM2544335,0.5732756841489507
GSE96804,GSM2544300,GSM2544301,0.8895442681998527
GSE96804,GSM2544300,GSM2544302,0.8925753177097858
GSE96804,GSM2544300,GSM2544303,0.9068852217718891
GSE96804,GSM2544300,GSM2544304,0.662897350781959
GSE96804,GSM2544300,GSM2544305,0.8520203171662548
GSE96804,GSM2544300,GSM2544306,0.7241213220617219
GSE96804,GSM2544300,GSM2544307,0.9007221039942597
GSE96804,GSM2544300,GSM2544308,0.7386178751948203
GSE96804,GSM2544300,GSM2544309,0.7451601618751105
GSE96804,GSM2544300,GSM2544310,0.8307720437106735
GSE96804,GSM2544300,GSM2544311,0.838748023615776
GSE96804,GSM2544300,GSM2544312,0.864347165452876
GSE96804,GSM2544300,GSM2544313,0.8959184453173242
GSE96804,GSM2544300,GSM2544314,0.8835901660791119
GSE96804,GSM2544300,GSM2544315,0.8946041032257892
GSE96804,GSM2544300,GSM2544316,0.8954548619012145
GSE96804,GSM2544300,GSM2544317,0.8895010561912156
GSE96804,GSM2544300,GSM2544318,0.8986775371329939
GSE96804,GSM2544300,GSM2544319,0.8736375081481332
GSE96804,GSM2544300,GSM2544320,0.8398098100686534
GSE96804,GSM2544300,GSM2544321,0.9057819280395989
GSE96804,GSM2544300,GSM2544322,0.8788816835844276
GSE96804,GSM2544300,GSM2544323,0.8910554126349567
GSE96804,GSM2544300,GSM2544324,0.8964299052168834
GSE96804,GSM2544300,GSM2544325,0.9000967469933673
GSE96804,GSM2544300,GSM2544326,0.8317062716745768
GSE96804,GSM2544300,GSM2544327,0.8990740362867206
GSE96804,GSM2544300,GSM2544328,0.8932290069362737
GSE96804,GSM2544300,GSM2544329,0.8911179573459845
GSE96804,GSM2544300,GSM2544330,0.8846392720232085
GSE96804,GSM2544300,GSM2544331,0.8903093408888948
GSE96804,GSM2544300,GSM2544332,0.8761641797297505
GSE96804,GSM2544300,GSM2544333,0.8924472346462206
GSE96804,GSM2544300,GSM2544334,0.863684251828895
GSE96804,GSM2544300,GSM2544335,0.8673250681696516
GSE96804,GSM2544301,GSM2544302,0.9067196677128158
GSE96804,GSM2544301,GSM2544303,0.8601475734630042
GSE96804,GSM2544301,GSM2544304,0.7565692566965627
GSE96804,GSM2544301,GSM2544305,0.9128164648331272
GSE96804,GSM2544301,GSM2544306,0.8386449118537592
GSE96804,GSM2544301,GSM2544307,0.9330663485342969
GSE96804,GSM2544301,GSM2544308,0.8279564746977269
GSE96804,GSM2544301,GSM2544309,0.8386315269585004
GSE96804,GSM2544301,GSM2544310,0.8502332607156167
GSE96804,GSM2544301,GSM2544311,0.9136556587430612
GSE96804,GSM2544301,GSM2544312,0.9118563412518131
GSE96804,GSM2544301,GSM2544313,0.8694905415751305
GSE96804,GSM2544301,GSM2544314,0.926848635401998
GSE96804,GSM2544301,GSM2544315,0.8050294440815483
GSE96804,GSM2544301,GSM2544316,0.7912317803225896
GSE96804,GSM2544301,GSM2544317,0.7968293092526603
GSE96804,GSM2544301,GSM2544318,0.8104689846252204
GSE96804,GSM2544301,GSM2544319,0.7693719006935533
GSE96804,GSM2544301,GSM2544320,0.7767776007517384
GSE96804,GSM2544301,GSM2544321,0.7986946656152072
GSE96804,GSM2544301,GSM2544322,0.7691611251292221
GSE96804,GSM2544301,GSM2544323,0.7757595760348838
GSE96804,GSM2544301,GSM2544324,0.7911799820479236
GSE96804,GSM2544301,GSM2544325,0.7918123212848486
GSE96804,GSM2544301,GSM2544326,0.7670168501114292
GSE96804,GSM2544301,GSM2544327,0.8268646372849374
GSE96804,GSM2544301,GSM2544328,0.7882553799172367
GSE96804,GSM2544301,GSM2544329,0.7783566773607022
GSE96804,GSM2544301,GSM2544330,0.7703792036327155
GSE96804,GSM2544301,GSM2544331,0.8007147155159318
GSE96804,GSM2544301,GSM2544332,0.77429821914501
GSE96804,GSM2544301,GSM2544333,0.7938129642110872
GSE96804,GSM2544301,GSM2544334,0.7649114420741338
GSE96804,GSM2544301,GSM2544335,0.7598120927504164
GSE96804,GSM2544302,GSM2544303,0.8977817502794623
GSE96804,GSM2544302,GSM2544304,0.8033402499608309
GSE96804,GSM2544302,GSM2544305,0.8750256694489215
GSE96804,GSM2544302,GSM2544306,0.8452289290647148
GSE96804,GSM2544302,GSM2544307,0.9111958670938314
GSE96804,GSM2544302,GSM2544308,0.8569475082223106
GSE96804,GSM2544302,GSM2544309,0.7788466820066061
GSE96804,GSM2544302,GSM2544310,0.8786874265323358
GSE96804,GSM2544302,GSM2544311,0.9073429585068498
GSE96804,GSM2544302,GSM2544312,0.8857938451441961
GSE96804,GSM2544302,GSM2544313,0.8966022967028396
GSE96804,GSM2544302,GSM2544314,0.9034661561962517
GSE96804,GSM2544302,GSM2544315,0.8328854354211145
GSE96804,GSM2544302,GSM2544316,0.8283432458864971
GSE96804,GSM2544302,GSM2544317,0.840992643031462
GSE96804,GSM2544302,GSM2544318,0.8347360805687665
GSE96804,GSM2544302,GSM2544319,0.7997885174155985
GSE96804,GSM2544302,GSM2544320,0.8007820738453615
GSE96804,GSM2544302,GSM2544321,0.8253513965161992
GSE96804,GSM2544302,GSM2544322,0.8109430946826658
GSE96804,GSM2544302,GSM2544323,0.8314206781105837
GSE96804,GSM2544302,GSM2544324,0.8039474697989926
GSE96804,GSM2544302,GSM2544325,0.8365816058232466
GSE96804,GSM2544302,GSM2544326,0.8467066539982082
GSE96804,GSM2544302,GSM2544327,0.8324542343246392
GSE96804,GSM2544302,GSM2544328,0.8207390220462214
GSE96804,GSM2544302,GSM2544329,0.8249659084288604
GSE96804,GSM2544302,GSM2544330,0.8360509976039057
GSE96804,GSM2544302,GSM2544331,0.8295394915658173
GSE96804,GSM2544302,GSM2544332,0.7930431488592778
GSE96804,GSM2544302,GSM2544333,0.82812479075934
GSE96804,GSM2544302,GSM2544334,0.7944476557342772
GSE96804,GSM2544302,GSM2544335,0.8109166373987872
GSE96804,GSM2544303,GSM2544304,0.711711878107737
GSE96804,GSM2544303,GSM2544305,0.8431187756023701
GSE96804,GSM2544303,GSM2544306,0.7178740414446128
GSE96804,GSM2544303,GSM2544307,0.9062983927505647
GSE96804,GSM2544303,GSM2544308,0.7572974887500673
GSE96804,GSM2544303,GSM2544309,0.7026820284344615
GSE96804,GSM2544303,GSM2544310,0.8972333343245563
GSE96804,GSM2544303,GSM2544311,0.8528795898729336
GSE96804,GSM2544303,GSM2544312,0.8809135648833025
GSE96804,GSM2544303,GSM2544313,0.9073619722784082
GSE96804,GSM2544303,GSM2544314,0.8817798104933926
GSE96804,GSM2544303,GSM2544315,0.9192681990787237
GSE96804,GSM2544303,GSM2544316,0.8911608198745642
GSE96804,GSM2544303,GSM2544317,0.8944144791240523
GSE96804,GSM2544303,GSM2544318,0.8643684285314621
GSE96804,GSM2544303,GSM2544319,0.8491556561969701
GSE96804,GSM2544303,GSM2544320,0.7783009310592498
GSE96804,GSM2544303,GSM2544321,0.8733403217536766
GSE96804,GSM2544303,GSM2544322,0.8705182230927165
GSE96804,GSM2544303,GSM2544323,0.8736228957160387
GSE96804,GSM2544303,GSM2544324,0.8508868112404019
GSE96804,GSM2544303,GSM2544325,0.894573765176031
GSE96804,GSM2544303,GSM2544326,0.8051709376295807
GSE96804,GSM2544303,GSM2544327,0.8827508563707293
GSE96804,GSM2544303,GSM2544328,0.8620722053808764
GSE96804,GSM2544303,GSM2544329,0.8660708563463744
GSE96804,GSM2544303,GSM2544330,0.8906197501811257
GSE96804,GSM2544303,GSM2544331,0.8660559815721928
GSE96804,GSM2544303,GSM2544332,0.8453802399728173
GSE96804,GSM2544303,GSM2544333,0.8815784177457482
GSE96804,GSM2544303,GSM2544334,0.8184479440677892
GSE96804,GSM2544303,GSM2544335,0.8603964432542341
GSE96804,GSM2544304,GSM2544305,0.7135928827236611
GSE96804,GSM2544304,GSM2544306,0.8841999211350856
GSE96804,GSM2544304,GSM2544307,0.7531755697146945
GSE96804,GSM2544304,GSM2544308,0.9056933166849686
GSE96804,GSM2544304,GSM2544309,0.6521073852116727
GSE96804,GSM2544304,GSM2544310,0.8033600355856837
GSE96804,GSM2544304,GSM2544311,0.8381887888713567
GSE96804,GSM2544304,GSM2544312,0.7426653956963231
GSE96804,GSM2544304,GSM2544313,0.7134321582435251
GSE96804,GSM2544304,GSM2544314,0.7953150135968423
GSE96804,GSM2544304,GSM2544315,0.5802842357007619
GSE96804,GSM2544304,GSM2544316,0.5572419577241967
GSE96804,GSM2544304,GSM2544317,0.588812783080254
GSE96804,GSM2544304,GSM2544318,0.5329684157730785
GSE96804,GSM2544304,GSM2544319,0.4849202470716091
GSE96804,GSM2544304,GSM2544320,0.5202691607847374
GSE96804,GSM2544304,GSM2544321,0.5162082014400318
GSE96804,GSM2544304,GSM2544322,0.5265562043347451
GSE96804,GSM2544304,GSM2544323,0.5430935505115659
GSE96804,GSM2544304,GSM2544324,0.47183768959695177
GSE96804,GSM2544304,GSM2544325,0.556319304987745
GSE96804,GSM2544304,GSM2544326,0.662260587118682
GSE96804,GSM2544304,GSM2544327,0.5431826327980092
GSE96804,GSM2544304,GSM2544328,0.5241575279707439
GSE96804,GSM2544304,GSM2544329,0.5414546555212819
GSE96804,GSM2544304,GSM2544330,0.6018907881655282
GSE96804,GSM2544304,GSM2544331,0.5274147508379874
GSE96804,GSM2544304,GSM2544332,0.4625352187731403
GSE96804,GSM2544304,GSM2544333,0.5425339807119564
GSE96804,GSM2544304,GSM2544334,0.487068880953367
GSE96804,GSM2544304,GSM2544335,0.531866527698679
GSE96804,GSM2544305,GSM2544306,0.7949961079815034
GSE96804,GSM2544305,GSM2544307,0.9104704346921507
GSE96804,GSM2544305,GSM2544308,0.7739880932318337
GSE96804,GSM2544305,GSM2544309,0.8710713288200588
GSE96804,GSM2544305,GSM2544310,0.8259537245413513
GSE96804,GSM2544305,GSM2544311,0.8672374578323643
GSE96804,GSM2544305,GSM2544312,0.8897818987803353
GSE96804,GSM2544305,GSM2544313,0.8582117311842117
GSE96804,GSM2544305,GSM2544314,0.9126010702829596
GSE96804,GSM2544305,GSM2544315,0.8017154603171742
GSE96804,GSM2544305,GSM2544316,0.7598561866066839
GSE96804,GSM2544305,GSM2544317,0.7732430295073595
GSE96804,GSM2544305,GSM2544318,0.7704882364106768
GSE96804,GSM2544305,GSM2544319,0.7563931812065062
GSE96804,GSM2544305,GSM2544320,0.7576340788865652
GSE96804,GSM2544305,GSM2544321,0.7780873390373934
GSE96804,GSM2544305,GSM2544322,0.7381315702848122
GSE96804,GSM2544305,GSM2544323,0.7524365110387954
GSE96804,GSM2544305,GSM2544324,0.7616871096155645
GSE96804,GSM2544305,GSM2544325,0.7475069497200919
GSE96804,GSM2544305,GSM2544326,0.6947236460472974
GSE96804,GSM2544305,GSM2544327,0.8027902440749868
GSE96804,GSM2544305,GSM2544328,0.7534578060651852
GSE96804,GSM2544305,GSM2544329,0.7401270982706706
GSE96804,GSM2544305,GSM2544330,0.7354650320635695
GSE96804,GSM2544305,GSM2544331,0.7679696410182072
GSE96804,GSM2544305,GSM2544332,0.7471083216221083
GSE96804,GSM2544305,GSM2544333,0.7493767242037084
GSE96804,GSM2544305,GSM2544334,0.7302097172014286
GSE96804,GSM2544305,GSM2544335,0.7421904319698097
GSE96804,GSM2544306,GSM2544307,0.795844853944092
GSE96804,GSM2544306,GSM2544308,0.8971446601940737
GSE96804,GSM2544306,GSM2544309,0.778513963252949
GSE96804,GSM2544306,GSM2544310,0.7711142016792849
GSE96804,GSM2544306,GSM2544311,0.850500173638258
GSE96804,GSM2544306,GSM2544312,0.7637779181853815
GSE96804,GSM2544306,GSM2544313,0.7257651390757253
GSE96804,GSM2544306,GSM2544314,0.8337059898559096
GSE96804,GSM2544306,GSM2544315,0.610582433219722
GSE96804,GSM2544306,GSM2544316,0.6044314042137904
GSE96804,GSM2544306,GSM2544317,0.6157349803705138
GSE96804,GSM2544306,GSM2544318,0.5869171111068646
GSE96804,GSM2544306,GSM2544319,0.5464801655942787
GSE96804,GSM2544306,GSM2544320,0.6111412072117354
GSE96804,GSM2544306,GSM2544321,0.5869220357560468
GSE96804,GSM2544306,GSM2544322,0.5680914964903978
GSE96804,GSM2544306,GSM2544323,0.5956190551394801
GSE96804,GSM2544306,GSM2544324,0.5527635347988394
GSE96804,GSM2544306,GSM2544325,0.5939476875943496
GSE96804,GSM2544306,GSM2544326,0.6973743487387711
GSE96804,GSM2544306,GSM2544327,0.604242674843445
GSE96804,GSM2544306,GSM2544328,0.608510801745687
GSE96804,GSM2544306,GSM2544329,0.57820989599439
GSE96804,GSM2544306,GSM2544330,0.6151302562772426
GSE96804,GSM2544306,GSM2544331,0.5914887733169572
GSE96804,GSM2544306,GSM2544332,0.5272033441971553
GSE96804,GSM2544306,GSM2544333,0.5914893184722653
GSE96804,GSM2544306,GSM2544334,0.5654039936002018
GSE96804,GSM2544306,GSM2544335,0.5553167181844875
GSE96804,GSM2544307,GSM2544308,0.8110843457520196
GSE96804,GSM2544307,GSM2544309,0.8120989688511856
GSE96804,GSM2544307,GSM2544310,0.903470644420393
GSE96804,GSM2544307,GSM2544311,0.9050994708367246
GSE96804,GSM2544307,GSM2544312,0.9293571243325023
GSE96804,GSM2544307,GSM2544313,0.9056672316634393
GSE96804,GSM2544307,GSM2544314,0.9390080495864904
GSE96804,GSM2544307,GSM2544315,0.8680149524814411
GSE96804,GSM2544307,GSM2544316,0.8327024684756268
GSE96804,GSM2544307,GSM2544317,0.8309876385055455
GSE96804,GSM2544307,GSM2544318,0.8344654893188579
GSE96804,GSM2544307,GSM2544319,0.8005009725946337
GSE96804,GSM2544307,GSM2544320,0.7681083165406012
GSE96804,GSM2544307,GSM2544321,0.8296985726160935
GSE96804,GSM2544307,GSM2544322,0.802387197607162
GSE96804,GSM2544307,GSM2544323,0.8058582110494701
GSE96804,GSM2544307,GSM2544324,0.8160051041256644
GSE96804,GSM2544307,GSM2544325,0.831509549409091
GSE96804,GSM2544307,GSM2544326,0.7561439625806003
GSE96804,GSM2544307,GSM2544327,0.8566472578070888
GSE96804,GSM2544307,GSM2544328,0.8007231639348438
GSE96804,GSM2544307,GSM2544329,0.8105706211641008
GSE96804,GSM2544307,GSM2544330,0.8130964725406313
GSE96804,GSM2544307,GSM2544331,0.8251649939567252
GSE96804,GSM2544307,GSM2544332,0.8020232671353568
GSE96804,GSM2544307,GSM2544333,0.8239160843239055
