gene_symbol,focused_pathways,analysis_family,primary_estimand,included_studies,complete_three_study_mapping,discovery_direction,pooled_direction,direction_matches_discovery,k,pooled_effect,tau2_reml,hk_scale,pooled_se_hk,pooled_se_modified_hk,ci_95_low_hk,ci_95_high_hk,ci_95_low_modified_hk,ci_95_high_modified_hk,p_value_hk,p_value_modified_hk,prediction_interval_95_low,prediction_interval_95_high,prediction_interval_95_low_modified_hk,prediction_interval_95_high_modified_hk,cochran_q,i2_percent,p_value_for_145_family,fdr_bh_145_family,fdr_lt_0_05,model,inference_df,prediction_interval_df
MMP3,ECM_REMODELING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.3471756610927477,0.9808069778895322,1.019239822603501,0.6216094515528143,0.6216094515528143,-2.3273939424358905,3.021745264621386,-2.3273939424358905,3.021745264621386,0.632680567371961,0.632680567371961,-14.50987874185764,15.204230064043138,-14.50987874185764,15.204230064043138,13.708906163971234,85.41094397993432,0.632680567371961,0.8993988457738661,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
PGK1,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE30528,False,NOT_ESTIMABLE,DOWN,False,2.0,-0.26356387859806435,0.34913925045416366,1.0000000025333808,0.5142646930578467,0.5142646930578467,-6.797916357309473,6.270788600113345,-6.797916357309473,6.270788600113345,0.6984952883882387,0.6984952883882387,,,,,2.9398413616351524,65.98455913132007,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
TGFBR2,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.5745736556902797,1.5917268663713602,1.0021011888546836,0.7662739201418516,0.7662739201418516,-3.871584229883581,2.7224369185030213,-3.871584229883581,2.7224369185030213,0.5315625728142181,0.5315625728142181,-19.330337512840824,18.181190201460264,-19.330337512840824,18.181190201460264,21.84984364488956,90.84661642204576,0.5315625728142181,0.7946038459593983,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
TEK,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,DOWN,False,3.0,-0.44277106655521076,0.6646598741912084,0.9551699097344966,0.5100558145178951,0.5218880906383824,-2.637364109188021,1.7518219760775997,-2.6882742843363543,1.8027321512259329,0.47686528103381776,0.4855603422823179,-12.661997310327502,11.776455177217079,-12.74239729085803,11.856855157747606,12.771596222180296,84.34025030851961,0.4855603422823179,0.7529520984391582,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ANGPTL4,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.7716673568403946,0.18557420926571205,0.971912657123197,0.3260587435602989,0.3307365803727044,-2.174584899861409,0.6312501861806198,-2.1947120071913786,0.6513772935105896,0.14158398257647314,0.1448291724901459,-7.636411438122765,6.093076724441976,-7.672445574916836,6.129110861236047,4.641826512599965,56.91351250265132,0.1448291724901459,0.38824154143590667,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
LAMB1,ECM_REMODELING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.6928333046081313,0.0,0.012122272189377293,0.02264812025076601,0.20570277315512459,0.5953863081886864,0.7902803010275762,-0.19223429381383172,1.5779009030300943,0.0010668696877859107,0.07797877918302239,0.40506165180656456,0.980604957409698,-1.9208682459527293,3.306534855168992,0.024244544378754587,0.0,0.07797877918302239,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
RAMP2,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.3829355245907005,0.9864568991841997,0.9995731563048547,0.6161869058941218,0.6163184557569483,-3.0341737972390637,2.2683027480576627,-3.034739810615445,2.268868761434044,0.5976920366183676,0.5977640125391849,-15.234218104226848,14.468347055045445,-15.235099364255348,14.469228315073945,15.473523862479047,87.07469599184387,0.5977640125391849,0.8667578181818181,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ADAMTS4,ECM_REMODELING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804,False,DOWN,DOWN,True,2.0,-0.5689687139427925,0.4548517782101105,0.9999999998462339,0.5381309766421744,0.5381309766835475,-7.406571078174418,6.268633650288832,-7.4065710787001136,6.268633650814528,0.4822718418867607,0.4822718419111954,,,,,4.512201335425207,77.8378683559836,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
CXCL3,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.08266889836681227,0.7293143671318171,1.0497246255082961,0.5551416645631919,0.5551416645631919,-2.47125069676769,2.3059129000340652,-2.47125069676769,2.3059129000340652,0.8952801799734942,0.8952801799734942,-13.02490139381808,12.859563597084456,-13.02490139381808,12.859563597084456,9.854640385948397,79.70499255506294,0.8952801799734942,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CFB,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.5913951467543772,1.5419283925967284,1.0273667524959103,0.7668876460632514,0.7668876460632514,-2.7082560769499207,3.8910463704586746,-2.7082560769499207,3.8910463704586746,0.5212562516459207,0.5212562516459207,-17.95289628107072,19.135686574579474,-17.95289628107072,19.135686574579474,16.91610166572916,88.17694502243468,0.5212562516459207,0.7873141300901927,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SPP1,ECM_REMODELING;MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.7632944511750951,0.4041010153536764,1.0220528640818418,0.43800901923461755,0.43800901923461755,-1.1213062510662621,2.647895153416452,-1.1213062510662621,2.647895153416452,0.2235184837581323,0.2235184837581323,-9.045639801462919,10.57222870381311,-9.045639801462919,10.57222870381311,7.0910101532493535,71.7952737793849,0.2235184837581323,0.48057710728268455,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CXCL10,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.4480718085195873,0.054803546344913495,1.199037291666995,0.2732289722490387,0.2732289722490387,-0.7275375747598104,1.623681191798985,-0.7275375747598104,1.623681191798985,0.2427031535898656,0.2427031535898656,-4.12364851211982,5.0197921291589935,-4.12364851211982,5.0197921291589935,3.1297483243100377,36.097098144755584,0.2427031535898656,0.4861768554710769,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CCL2,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.9557588507075785,0.0,0.11090106214094325,0.07020418405440394,0.21081191013719663,0.653694626549807,1.25782307486535,0.04870841010331162,1.8628092913118453,0.005352193004666727,0.04536614464996848,0.06373011475816048,1.8477875866569966,-1.7228604403739665,3.6343781417891234,0.2218021242818865,0.0,0.04536614464996848,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CXCL2,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.7032120619047122,0.0,0.8083062689743437,0.185605577187471,0.20644437231787238,-1.5018084052372123,0.09538428142778788,-1.5914705039886123,0.18504638017918806,0.06313815370412938,0.07643488526988088,-3.0615545258723693,1.655130402062945,-3.326336523259813,1.9199123994503888,1.6166125379486873,0.0,0.07643488526988088,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
FGG,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.48559281263691395,0.021379667229952323,0.9117090644240782,0.21363173164778534,0.2237369041515534,-0.43359034068714336,1.4047759659609713,-0.47706938874453136,1.4482550140183592,0.15092320316456867,0.1621690528173486,-2.803773017309859,3.7749586425836865,-2.9105042639305023,3.88168988920433,2.13118884112862,6.155664791260163,0.1621690528173486,0.41253530979851843,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
TGFB2,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.863228199187768,0.0843330431292259,0.9011194866717449,0.2596668638492848,0.27354283399615953,-0.2540281413649935,1.9804845397405297,-0.31373162219462636,2.0401880205701626,0.07980437089215088,0.08744475829046575,-4.086648696613165,5.813105094988701,-4.205874322180036,5.932330720555572,3.047522823864315,34.37292792892152,0.08744475829046575,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SMAD4,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.005111823736336409,0.06266597157107748,1.055312658662529,0.2599383090699062,0.2599383090699062,-1.1133124513358952,1.1235360988085679,-1.1133124513358952,1.1235360988085679,0.9860957170181038,0.9860957170181038,-4.580294921200192,4.590518568672865,-4.580294921200192,4.590518568672865,3.0176405431629405,33.72305377685244,0.9860957170181038,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
TFPI,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.6030814167969752,0.007632072035676762,0.8533217167076907,0.19630661922726397,0.21250959545357187,-1.4477206278725836,0.24155779427863322,-1.5174364077619091,0.31127357416795853,0.09162511528440852,0.10497596289611343,-3.333241272317945,2.127078438723995,-3.5225348516660717,2.3163720180721215,1.8147431806257937,0.0,0.10497596289611343,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
PROC,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.7239292579917692,0.0399979954442046,0.900800268640517,0.22832160717070324,0.2405651759024286,-1.7063178443334057,0.2584593283498673,-1.758997668758186,0.31113915277464776,0.08672730233531022,0.0949588688750635,-4.580607807629681,3.1327492916461424,-4.698953247589862,3.2510947316063232,2.390709168556225,16.34281466332346,0.0949588688750635,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SMAD7,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.32016741605224497,0.09569182585381429,0.8670097689304554,0.25749976207527636,0.27654437974836193,-1.42809947024154,0.78776463813705,-1.510041846458661,0.869707014354171,0.33971281025688616,0.3665460783718164,-5.434283865160684,4.793949033056195,-5.592379204930441,4.952044372825951,3.248082338201816,38.42520626779344,0.3665460783718164,0.625284486634275,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
TGFB3,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.8216668355501957,0.2090732231894784,0.9534964988582105,0.33499334215469584,0.34306516700184003,-0.61969318250174,2.263026853602131,-0.6544234417139341,2.2977571128143257,0.1336837239469918,0.13890690725048094,-6.38056332700913,8.023896998109521,-6.44164849634786,8.084982167448253,5.013116569456383,60.10465800485309,0.13890690725048094,0.38824154143590667,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
THBD,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.1079592458647107,1.1137113671508054,0.9760811464417538,0.6408784084726805,0.6486832413292785,-2.6495179877535873,2.8654364794830083,-2.6830994731488507,2.8990179648782717,0.8817203992752276,0.883123960304915,-15.580146875962377,15.7960653676918,-15.631850600679062,15.847769092408484,20.186762452602558,90.09251728851572,0.883123960304915,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ROBO4,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.5158032154432782,0.0,0.8459881524233572,0.18735215762737673,0.20369321290051415,-1.3219144878731726,0.2903080569866161,-1.3922243739502527,0.3606179430636963,0.11049188247425427,0.1269287728989224,-2.896338088069025,1.8647316571824684,-3.1039708819788623,2.0723644510923056,1.6919763048467145,0.0,0.1269287728989224,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CCL8,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.48434683726974953,0.7387205288354093,1.0005572604375954,0.5449253272057338,0.5449253272057338,-1.8602776093125644,2.8289712838520633,-1.8602776093125644,2.8289712838520633,0.46787251159145604,0.46787251159145604,-12.446450901816641,13.41514457635614,-12.446450901816641,13.41514457635614,12.121540528929977,83.50044703289419,0.46787251159145604,0.7529520984391582,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
PLAU,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.7544663941152007,0.0,0.3178270221834008,0.11663282882723922,0.20688328319045543,0.252635834789497,1.2562969534409043,-0.13568052903271233,1.6446133172631137,0.023074094858594612,0.06765075115731058,-0.7274942079529402,2.2364269961833414,-1.8742349586479867,3.3831677468783883,0.6356540443668016,0.0,0.06765075115731058,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
PLVAP,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.4717878723957663,0.4751600577290818,1.0000062315126768,0.45537639384546175,0.45537639384546175,-1.487538611622595,2.4311143564141275,-1.487538611622595,2.4311143564141275,0.40902610115018234,0.40902610115018234,-10.025473125469674,10.969048870261208,-10.025473125469674,10.969048870261208,8.674690119236386,76.94442138555544,0.40902610115018234,0.6896370310090284,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ICAM1,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.11450244963728907,0.061524070275591265,0.9218075161779775,0.24206933136512146,0.2521271694332571,-0.9270378197365707,1.1560427190111489,-0.9703132041552762,1.1993181034298543,0.6828003625171795,0.694248961160572,-4.289286120335741,4.518291019610319,-4.379475417281422,4.608480316556,2.7879964263909187,28.263896572169777,0.694248961160572,0.9733791666857065,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SKI,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.007536772454100517,0.24656696426605024,1.078204527721459,0.3726574617629401,0.3726574617629401,-1.5958788726418496,1.6109524175500505,-1.5958788726418496,1.6109524175500505,0.9857006538585216,0.9857006538585216,-7.880965391192679,7.89603893610088,-7.880965391192679,7.89603893610088,5.2692711342577345,62.04408638232404,0.9857006538585216,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ID1,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.4187748423547588,0.5658141498264406,0.98601377061435,0.48378105247934494,0.4872000956024216,-2.500316708380285,1.6627670236707672,-2.5150276636067392,1.6774779788972216,0.4779409724523237,0.48061378085003614,-11.78254300702268,10.944993322313161,-11.80610135196983,10.96855166726031,10.374861785264816,80.72263475509087,0.48061378085003614,0.7529520984391582,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SERPINE1,COAGULATION_CASCADE;TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.024798180566125757,0.3581950908794096,0.9387256340513098,0.39469902380494115,0.4073771950397076,-1.673454651616607,1.7230510127488583,-1.7280044196874298,1.7776007808196812,0.9556176176722202,0.9569962666970167,-9.08460610979595,9.134202470928201,-9.174277039499176,9.223873400631428,7.918167002914865,74.74162897468881,0.9569962666970167,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
THBS1,ECM_REMODELING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,UP,False,3.0,0.009437410602190997,0.5133559795514016,0.9561266390589735,0.45735609556712886,0.46773165445994647,-1.9584070424328854,1.9772818636372675,-2.00304946922519,2.0219242904295722,0.9854106092428376,0.9857341749577033,-10.791065157985242,10.809939979189624,-10.862566958333009,10.88144177953739,10.461272017548227,80.88186602312696,0.9857341749577033,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
HIF1A,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.8059575940436512,0.009783884765291774,0.9471028082716494,0.21190452943647503,0.2177417342528086,-0.10579400797117455,1.717709196058477,-0.13090947320796764,1.74282466129527,0.0626972351767743,0.06586044831463672,-2.1654316300204357,3.7773468181077385,-2.232801004581199,3.8447161926685007,2.031388225701829,1.5451613485149835,0.06586044831463672,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SLC2A1,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.11086586539873153,0.1266421979473522,1.1207021357449087,0.31238031856012616,0.31238031856012616,-1.4549298957548087,1.2331981649573456,-1.4549298957548087,1.2331981649573456,0.7565909226855023,0.7565909226855023,-6.12754108451911,5.905809353721646,-6.12754108451911,5.905809353721646,3.9048724559977654,48.781937885626434,0.7565909226855023,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ENG,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.2149104027570643,0.014864679098492808,1.1955921318478857,0.23591309888390075,0.23591309888390075,-1.2299625416409556,0.800141736126827,-1.2299625416409556,0.800141736126827,0.4584706029176987,0.4584706029176987,-3.589111656613559,3.1592908510994304,-3.589111656613559,3.1592908510994304,2.6059041169662125,23.25120533105434,0.4584706029176987,0.7469464878996216,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
C8G,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.765921243144134,0.0,0.8573528564637285,0.19266995860996047,0.20808185197065127,-0.06307068019945505,1.5949131664877232,-0.1293827052376172,1.6612251915258853,0.05784314480160129,0.0665266744448348,-1.6821826975139216,3.21402518380219,-1.8780093699309173,3.409851856219185,1.714705712927457,0.0,0.0665266744448348,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CD34,LEUKOCYTE_ADHESION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,DOWN,False,3.0,-0.00520267409541129,0.10650911094025978,0.8896608126682839,0.26597309555926746,0.28198465604821954,-1.1495925397292261,1.1391871915384038,-1.2184847241737107,1.2080793759828883,0.9861696752911788,0.9869548466016123,-5.3546627304222305,5.344257382231408,-5.485458997721492,5.475053649530669,3.494658665759406,42.76980411288922,0.9869548466016123,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
FGA,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.16872859073980712,0.0,0.13978211677731828,0.07486073036644611,0.20022958787938175,-0.1533711351184291,0.4908283165980433,-0.6927897921153483,1.0302469735949624,0.1529364230300129,0.4881206707122818,-0.7824671760150965,1.1199243574947106,-2.3754295471470397,2.712886728626654,0.27956423355463655,0.0,0.4881206707122818,0.7529520984391582,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
FGB,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.2598551951084859,0.0,0.2212405504027805,0.09450181446650559,0.2009128813622095,-0.14675329486706268,0.6664636850840345,-0.604603162315742,1.1243135525327137,0.11072045582501489,0.3251235901641987,-0.9409042074672544,1.4606145976842264,-2.29298500966624,2.8126953998832116,0.442481100805561,0.0,0.3251235901641987,0.5749136655342537,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CXCL8,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE30528,False,NOT_ESTIMABLE,DOWN,False,2.0,-0.10106502311394559,0.0,0.2680817472586277,0.1522122985377089,0.29397887359075514,-2.0351056517369983,1.8329756055091073,-3.8364207791437708,3.6342907329158796,0.6268541070828951,0.7891987401564298,,,,,0.2680817472586277,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
ESAM,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804,False,UP,UP,True,2.0,0.38529027137723154,0.0,0.3009938747306796,0.12466368505709424,0.2272276262561407,-1.1987120341562985,1.9692925769107614,-2.501910469606765,3.2724910123612285,0.1992154870918889,0.339225278417757,,,,,0.3009938747306796,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C5AR1,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.6293550790695898,0.14199469546156612,0.901453403389274,0.29009789732665453,0.30554342293343023,-1.877545588881231,0.6188354307420515,-1.944002321794816,0.6852921636556365,0.16227456451398792,0.17560479916363592,-6.67183994418923,5.413129786050051,-6.79352092164491,5.534810763505731,4.046900260533061,50.57945906142598,0.17560479916363592,0.4315711165885967,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CXCL9,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.017248134149849298,0.08091069730718027,0.8866690668178023,0.24988644881476269,0.26537617279716613,-1.0924227452567632,1.0579264769570644,-1.1590696484318912,1.1245733801321924,0.9512507704454881,0.9540900280747991,-4.828085302025428,4.7935890337257305,-4.960193853688361,4.925697585388663,3.057527453471811,34.58766828964995,0.9540900280747991,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
TGFBR1,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.7927231782639862,0.046104277301092005,1.0014436727951435,0.24741369565167415,0.24741369565167415,-0.2718120346959,1.8572583912238723,-0.2718120346959,1.8572583912238723,0.08515252944544217,0.08515252944544217,-3.369752970328234,4.9551993268562065,-3.369752970328234,4.9551993268562065,2.642865677244941,24.32456869753204,0.08515252944544217,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
CCL20,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.026792207705829556,0.0,0.20583316034967686,0.09072237736149207,0.19996627251404095,-0.41713909230477686,0.3635546768931177,-0.8871776359855305,0.8335932205738713,0.7955860413735779,0.9056816106285798,-1.1795293086368,1.1259448932251408,-2.5676046066504075,2.5140201912387488,0.4116663206993537,0.0,0.9056816106285798,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SELE,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.29349840091084695,0.03339274151931984,1.1055463889441086,0.24376454431758654,0.24376454431758654,-0.7553357811003529,1.342332582922047,-0.7553357811003529,1.342332582922047,0.35174457062498454,0.35174457062498454,-3.5774942533153893,4.164491055137083,-3.5774942533153893,4.164491055137083,2.690159893773992,25.654976693811882,0.35174457062498454,0.6071781278645566,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
