cohort,gene_symbol,theme,candidate_source_row,platform,tissue,processing,expression_scale,contrast,n_case,n_control,case_ids,control_ids,input_path,expression_source_row,selected_probe_id,effect_definition,variance_definition,analysis_code_path,analysis_function,analysis_code_line,mapping_status,case_mean,control_mean,case_sd,control_sd,raw_mean_difference,hedges_g,variance,se
GSE30529,CFB,COMPLEMENT_ACTIVATION,93,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,2073.0,211920_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.2154152398,0.235877953,0.3572120367666754,0.38615615938522696,-0.4512931928,-1.1626806586038065,0.220759311015819,0.4698503070296102
GSE30529,SPP1,ECM_REMODELING;MACROPHAGE_RECRUITMENT,94,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11111.0,209875_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.39282254489999996,-0.6101637693333334,0.48830755728061837,1.0417836829831226,1.0029863142333333,1.1498115072591382,0.219935395964162,0.46897270279213693
GSE30529,CXCL10,MACROPHAGE_RECRUITMENT,95,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,2724.0,204533_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,1.0183977692,-0.12694060825000003,1.7578639754112073,0.46812194500512727,1.14533837745,0.896352433493902,0.20557717843384388,0.4534061958485392
GSE30529,CCL2,MACROPHAGE_RECRUITMENT,96,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1730.0,216598_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,1.0294619189999998,-0.7885351125,0.7223747639223085,0.5604829565100018,1.8179970314999998,2.7394482971236105,0.39110124508896593,0.6253808800155037
GSE30529,CXCL2,MACROPHAGE_RECRUITMENT,97,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,2729.0,209774_x_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.3132717603,0.5011607375833332,0.8112796691497357,1.3791150106274943,-0.18788897728333326,-0.15601637606126295,0.18400722894793162,0.4289606379936644
GSE30529,FGG,COAGULATION_CASCADE,98,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,4016.0,219612_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,1.0077992387,-0.04440029466666667,2.1103870953331656,0.208176209865168,1.0521995333666667,0.7108025054588094,0.19732115730250613,0.4442084615386183
GSE30529,TGFB2,TGF_BETA_SIGNALING,99,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11664.0,209909_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.9642436493,-0.22168745341666665,0.9800654326859877,0.2750618097981437,1.1859311027166666,1.6573927812767397,0.25938402080366135,0.5092975758862999
GSE30529,SMAD4,TGF_BETA_SIGNALING,100,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10865.0,202527_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.4793635775,-0.2333145156666667,1.1699839184476806,0.5974889376223281,0.7126780931666667,0.7606984521804165,0.1993538797106778,0.4464906266772885
GSE30529,TFPI,COAGULATION_CASCADE,101,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11654.0,210665_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.31499285400000004,-0.08941681500000002,0.7842221374556477,1.070298224219769,0.4044096690000001,0.4085570882408636,0.18795456518139128,0.43353727081000926
GSE30529,PROC,COAGULATION_CASCADE,102,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,9120.0,206259_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.7779755139999999,0.6960137708333334,0.7872842284296898,1.0484067750596135,-1.4739892848333334,-1.508651567984346,0.2463463331556375,0.4963328854263412
GSE30529,SMAD7,TGF_BETA_SIGNALING,103,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10869.0,204790_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.012830019199999992,-0.05351034333333334,0.3690397843955658,0.9551577545061549,0.06634036253333334,0.08505209550527214,0.18353360628321813,0.42840822387440014
GSE30529,TGFB3,TGF_BETA_SIGNALING,104,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11665.0,209747_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.051784133600000004,0.12023445033333335,0.4427355561851053,0.2600471246176968,-0.06845031673333335,-0.1859571902813447,0.18429069979560722,0.4292909267566777
GSE30529,THBD,COAGULATION_CASCADE,105,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11690.0,203887_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.6244551187999999,0.029600814999999975,0.8686437164940664,1.1588705757202178,0.5948543037999999,0.5511258551854864,0.19174251683980992,0.43788413631896955
GSE30529,ROBO4,ENDOTHELIAL_ACTIVATION,106,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,9857.0,220758_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.2050930944,0.1553229505833333,0.24216195953915062,0.2453663458067325,-0.36041604498333335,-1.4214321935666552,0.2392710266032036,0.4891533773809638
GSE30529,CCL8,MACROPHAGE_RECRUITMENT,107,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,1742.0,214038_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.5717126840000001,0.0565570175,1.2394127675174702,0.9450723175055353,0.5151556665000001,0.4557468991640387,0.1890837551522048,0.4348376192927709
GSE30529,PLAU,COAGULATION_CASCADE,108,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,8696.0,211668_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.1199901568,0.05150107625,0.3346046215354692,0.25126221441326396,0.06848908055,0.2258551752417989,0.18474558583010808,0.4298204111371493
GSE30529,PLVAP,ENDOTHELIAL_ACTIVATION,109,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,8760.0,221529_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.06369104600000002,0.13173735425,0.8714371815901579,0.2954640482459995,-0.19542840025000002,-0.301150448770432,0.18584417477283038,0.43109647965719966
GSE30529,ICAM1,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,110,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,5304.0,202638_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.7640496279,-0.40493651225,0.831370823008583,0.46297335600701867,1.16898614015,1.7171494840687767,0.26496684248720004,0.5147493006184661
GSE30529,SKI,TGF_BETA_SIGNALING,111,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10584.0,204270_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.04515657320000003,0.07803074400000003,0.513563003965224,0.3450783129053134,-0.0328741708,-0.07369203335001173,0.18348367983884994,0.4283499502029269
GSE30529,ID1,TGF_BETA_SIGNALING,112,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,5316.0,208937_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.723013432,0.09199134250000002,1.6438460386230762,0.8674468655397832,0.6310220895,0.47550610061975573,0.18959319080084733,0.4354230021494585
GSE30529,SERPINE1,COAGULATION_CASCADE;TGF_BETA_SIGNALING,113,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10427.0,202628_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.0385918121,0.1631098625,0.23463953885131156,0.36045945112780553,-0.2017016746,-0.6254961978604388,0.19416515762840159,0.4406417565646742
GSE30529,THBS1,ECM_REMODELING,114,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,11691.0,201110_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,1.326974866,-0.5318934858333333,1.112293377179578,1.4216776267629287,1.8588683518333333,1.3844828746293192,0.23640068743471382,0.48621053817735566
GSE30529,HIF1A,HYPOXIA,115,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,4970.0,200989_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.1596618675,-0.4746112785,0.4597625619031679,0.697968031478162,0.634273146,1.0126841064571614,0.21172561183474364,0.4601365143462792
GSE30529,SLC2A1,HYPOXIA,116,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,10710.0,201250_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,-0.045084099999999995,0.14094102375,0.45997932584863055,0.5104420334887171,-0.18602512375,-0.36643815116666323,0.18705085599752055,0.43249376411402807
GSE30529,ENG,ENDOTHELIAL_ACTIVATION,117,GPL571; Affymetrix Human Genome U133A 2.0,tubulointerstitium,cached GEO SOFT normalized values; highest all-sample-mean probe,supplied log2-like normalized microarray intensity,DKD_vs_Control,10,12,GSM757014;GSM757015;GSM757016;GSM757017;GSM757018;GSM757019;GSM757020;GSM757021;GSM757022;GSM757023,GSM757024;GSM757025;GSM757026;GSM757027;GSM757028;GSM757029;GSM757030;GSM757031;GSM757032;GSM757033;GSM757034;GSM757035,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_raw\geo_soft\GSE30529\GSE30529_family.soft.gz,3545.0,201809_s_at,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,0.5366167984000001,-0.0027881870000000253,1.357486172020985,0.5405980831708349,0.5394049854000001,0.5215403867377676,0.190863908499407,0.4368797414614312
