cohort,source_study,compartment,gene_symbol,n_case,n_control,case_mean,control_mean,raw_mean_difference,hedges_g,variance,welch_p_value,welch_p_for_canonical_union,welch_fdr_bh_canonical_union,analysis_tier
GSE163603_interstitium,GSE163603,interstitium only,ANGPT1,6.0,9.0,5.0109490540002755,4.637652797874652,0.37329625612562367,0.2894505659804626,0.2810001481680243,0.5848869440508315,0.5848869440508315,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ANGPT2,6.0,9.0,5.416064706182603,5.622991655042453,-0.2069269488598504,-0.13867544551797858,0.2785174269773782,0.8167213965874601,0.8167213965874601,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ANGPT4,6.0,9.0,4.144389002584884,3.2769315629462175,0.8674574396386663,0.40807693111615195,0.28418265399736153,0.3783997810368186,0.3783997810368186,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ANO5,6.0,9.0,5.778124676407345,4.861718750638434,0.9164059257689114,0.45861825567066605,0.28586742025602413,0.2985075925887054,0.2985075925887054,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ANO6,6.0,9.0,6.427109344502981,6.231415462018042,0.19569388248493969,0.2826263651908785,0.2808499955585858,0.5780282209803564,0.5780282209803564,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,APOB,6.0,9.0,6.364095979767721,6.66974518970542,-0.30564920993769906,-0.2673265657143351,0.2805263736522632,0.6556617837256467,0.6556617837256467,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,APP,6.0,9.0,7.739637898593222,7.377579027123468,0.36205887146975435,0.2124076402807071,0.27951304722584003,0.6921770277296728,0.6921770277296728,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ARHGEF18,6.0,9.0,6.133233882662339,5.986956799547741,0.1462770831145983,0.18139976021553525,0.27904338827801833,0.689184118645568,0.689184118645568,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ARNT,6.0,9.0,6.696379790843076,6.837809569245908,-0.14142977840283244,-0.22598315095792654,0.2797419464130421,0.6092729085040427,0.6092729085040427,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ASPN,6.0,9.0,1.5888480763748596,1.8493248574848957,-0.26047678111003614,-0.12886757850008998,0.2784165028850269,0.7941392458012848,0.7941392458012848,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ATP1B1,6.0,9.0,6.454036123536451,6.240270900573272,0.213765222963179,0.11015677194915999,0.27824448987032624,0.8322834421832072,0.8322834421832072,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ATP1B2,6.0,9.0,5.699757180902371,5.506359812419938,0.19339736848243305,0.2247276801667181,0.27972018278674377,0.6937573909856342,0.6937573909856342,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ATP1B3,6.0,9.0,4.491363056965434,4.123506632128921,0.36785642483651326,0.3871015752911486,0.28354114814673503,0.44964981960656253,0.44964981960656253,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,ATP1B4,6.0,9.0,4.711829782202652,5.968446820844875,-1.256617038642223,-0.5979210592847309,0.29152814674455374,0.35650936969506947,0.35650936969506947,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BAMBI,6.0,9.0,2.582791247444288,1.9227187254952665,0.6600725219490216,0.27122594353807084,0.2806071436411669,0.5776438807728876,0.5776438807728876,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BCAN,6.0,9.0,6.306685147820098,5.342286561272153,0.9643985865479454,0.9697307812673703,0.3139461542446018,0.05887926999508104,0.05887926999508104,0.6745237835002997,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BGN,6.0,9.0,5.141721396771643,5.350978554183347,-0.20925715741170414,-0.10231787140494246,0.2781804295781177,0.8290634365166202,0.8290634365166202,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BMP1,6.0,9.0,5.676361278993686,5.442440129626662,0.23392114936702413,0.42317310581963985,0.2846652961427409,0.454913709504572,0.454913709504572,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BMP10,6.0,9.0,4.959555552837836,5.538388347137296,-0.5788327942994602,-0.24760264426493864,0.2801357419872774,0.6721977876056358,0.6721977876056358,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BMP2,6.0,9.0,3.0804240209058507,3.5131702535133313,-0.4327462326074807,-0.21123290616853146,0.27949390626425485,0.6858270665705851,0.6858270665705851,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BMP4,6.0,9.0,4.958167762576369,3.9764597539235087,0.98170800865286,0.9202215559979177,0.3103473051671327,0.10224793059204815,0.10224793059204815,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BMP7,6.0,9.0,4.899393032824858,3.882688003557064,1.0167050292677944,0.7986497251244349,0.3023101386793676,0.08488271814467213,0.08488271814467213,0.7931651868278374,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,BSG,6.0,9.0,5.57111339330488,5.098211712257385,0.4729016810474951,0.22054160304343703,0.27964849311135354,0.6828585568514455,0.6828585568514455,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C1QA,6.0,9.0,3.585313276471919,2.3173927112914905,1.2679205651804284,0.510713068189469,0.28780961770160474,0.33781846201626836,0.33781846201626836,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C1QB,6.0,9.0,1.940368285327463,1.7738924095432282,0.16647587578423484,0.07093816845632475,0.2779713248448523,0.8987748301937386,0.8987748301937386,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C1QC,6.0,9.0,4.499676804869604,2.3250580466347617,2.174618758234842,1.2205084544869766,0.3350716580652466,0.01546946471603304,0.01546946471603304,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C1R,6.0,9.0,6.168346182723176,6.559135702404513,-0.3907895196813369,-0.4100338200001285,0.2842442290679277,0.46335840755349506,0.46335840755349506,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C1S,6.0,9.0,6.502180166217781,6.131519906118651,0.3706602600991298,0.44646043862133705,0.28544419790292996,0.3850493850801684,0.3850493850801684,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C2,6.0,9.0,-0.2581667078261393,2.667322913925584,-2.9254896217517232,-0.9412660080111257,0.3118539969253624,0.050176345586291256,0.050176345586291256,0.6440668621978041,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C3,6.0,9.0,7.303231902014609,6.373619218135522,0.9296126838790872,1.0434905747565344,0.3196574923779979,0.10563349766083828,0.10563349766083828,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C3AR1,6.0,9.0,2.465054420596882,1.8474017524010051,0.6176526681958769,0.31757002657763567,0.28165665169241316,0.4955631931547277,0.4955631931547277,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C4A,6.0,9.0,-1.0,-1.0,0.0,,,,1.0,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C4B,6.0,9.0,-1.0,-1.0,0.0,,,,1.0,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C4BPA,6.0,9.0,4.287089681700654,3.9850601309955973,0.30202955070505677,0.19087683973859684,0.2791790842373391,0.6813158308872441,0.6813158308872441,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C4BPB,6.0,9.0,3.5261419019348943,3.0800620954979383,0.446079806436956,0.21094170441146018,0.2794891778800859,0.6736552474677897,0.6736552474677897,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C5,6.0,9.0,5.596627440234595,5.512283650976992,0.08434378925760289,0.066592057170972,0.27794833555001863,0.8963450964054117,0.8963450964054117,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C5AR1,6.0,9.0,2.303009541522349,2.558779903099126,-0.255770361576777,-0.13244926982114325,0.27845250120378373,0.7941237950305141,0.7941237950305141,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C5AR2,6.0,9.0,3.614745487544773,2.680273616240694,0.9344718713040789,0.519035059884427,0.2881392159850559,0.3134931170302712,0.3134931170302712,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C6,6.0,9.0,5.223359252873286,5.17069343808808,0.0526658147852066,0.046523029080549554,0.27786102363296356,0.933561230152207,0.933561230152207,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C7,6.0,9.0,6.637227116695879,6.556463551677906,0.080763565017973,0.06382108330674591,0.2779344366498719,0.892111384962866,0.892111384962866,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C8A,6.0,9.0,4.129366268166457,3.5075096387344686,0.6218566294319885,0.30175049855062286,0.2812798302152989,0.603502581004339,0.603502581004339,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C8B,6.0,9.0,5.678389096643002,6.119534159828352,-0.44114506318534996,-0.2983763896877821,0.2812019496978976,0.6411842782368501,0.6411842782368501,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C8G,6.0,9.0,2.1713888132359864,2.3297624595886335,-0.15837364635264706,-0.07019837518008613,0.2779673090038518,0.8918440202085416,0.8918440202085416,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,C9,6.0,9.0,4.173321587072043,3.447246328309831,0.7260752587622119,0.32808032997200576,0.28191765096679855,0.5306341169689199,0.5306341169689199,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CA9,6.0,9.0,4.613894341946572,4.643593820968208,-0.0296994790216365,-0.026129322011436387,0.2778040370650385,0.9602534237078347,0.9602534237078347,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN1,6.0,9.0,6.388032510316286,5.7756514322224355,0.6123810780938506,0.5605859693699312,0.289864571202948,0.21260605755940523,0.21260605755940523,0.9075828556051676,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN10,6.0,9.0,4.418378186272495,4.628169890065714,-0.20979170379321932,-0.20301501139993552,0.27936297373368996,0.6657078708322318,0.6657078708322318,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN11,6.0,9.0,5.992724687984013,5.2603486384441895,0.7323760495398233,0.7908624951160546,0.3018340657078236,0.09972199100727118,0.09972199100727118,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN12,6.0,9.0,5.327042567214867,5.087580161028641,0.2394624061862256,0.20875856658141562,0.27945393697474424,0.6735503459318449,0.6735503459318449,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN13,6.0,9.0,5.922825122284807,5.899738835492034,0.023086286792772803,0.01926326486939127,0.27779204983060196,0.9738904883594723,0.9738904883594723,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN14,6.0,9.0,5.753961351326346,5.95580421625613,-0.20184286492978387,-0.11820498746346507,0.2783151785109023,0.8504277948493519,0.8504277948493519,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN15,6.0,9.0,5.652723371885326,5.40006227273412,0.25266109915120616,0.2671877460087929,0.280523519763057,0.5598023216240731,0.5598023216240731,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN2,6.0,9.0,6.776639268887624,6.779213746848591,-0.0025744779609677693,-0.0023545886656936446,0.27777799101192335,0.9958333629149922,0.9958333629149922,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN3,6.0,9.0,6.746165833761759,6.683839509408298,0.06232632435346108,0.08698563714597282,0.27806879704968895,0.8712016384683792,0.8712016384683792,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN5,6.0,9.0,5.843838823822655,4.7362112258332,1.1076275979894552,1.0693742076532722,0.3217609007006264,0.05580166466434406,0.05580166466434406,0.6721954374181753,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN6,6.0,9.0,5.019108756197906,5.529770367087771,-0.5106616108898647,-0.5314352571588844,0.28864021749129815,0.3297351066071324,0.3297351066071324,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN7,6.0,9.0,4.909406332421255,3.925910503661354,0.9834958287599007,0.6771665334066559,0.2954144898533927,0.15397093678783444,0.15397093678783444,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN8,6.0,9.0,6.201684124864053,6.249417958641512,-0.047733833777459544,-0.03407706633451123,0.2778224411027765,0.9454082440733677,0.9454082440733677,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPN9,6.0,9.0,5.507983316310107,5.489836710675646,0.018146605634461466,0.011969149994016793,0.27778328779899236,0.9837830134683563,0.9837830134683563,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPNS1,6.0,9.0,5.580242611951022,4.782004772909681,0.7982378390413407,0.5860144529564445,0.2909859677421563,0.25594503912151306,0.25594503912151306,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAPNS2,6.0,9.0,4.011896336314435,4.931087090595007,-0.9191907542805717,-0.4634583426760426,0.28603907144685564,0.43188992737247806,0.43188992737247806,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CASK,6.0,9.0,5.230655269679413,5.506544985931835,-0.2758897162524221,-0.3443640826498206,0.28233880167851827,0.47340419332394756,0.47340419332394756,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CASP3,6.0,9.0,4.070174816181185,3.693470943586855,0.3767038725943297,0.2314681719114415,0.27983845141654795,0.5920807565205982,0.5920807565205982,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAST,6.0,9.0,6.719541493237532,6.528243178780509,0.19129831445702283,0.2137653865501109,0.27953530241189,0.6273937374738272,0.6273937374738272,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CAV1,6.0,9.0,3.9682955159860245,2.7309451941525618,1.2373503218334627,0.5830181896424651,0.29085124737216156,0.32290534514168756,0.32290534514168756,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CBL,6.0,9.0,6.950473237666164,6.594276640895624,0.3561965967705394,0.8109539627474708,0.3030718673814634,0.10105003960495818,0.10105003960495818,0.8074721668446918,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL1,6.0,9.0,1.5514220487885222,3.1980440257940135,-1.6466219770054913,-0.6487066900119033,0.29396317661109317,0.20208719163322392,0.20208719163322392,0.8939789324791769,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL11,6.0,9.0,3.105584012918811,2.924044321415912,0.18153969150289884,0.08701833811002337,0.27806901589960203,0.872206982751329,0.872206982751329,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL13,6.0,9.0,4.417756534137632,2.8548506661125006,1.562905868025131,0.7631044285261254,0.30017502273301566,0.16527630749095198,0.16527630749095198,0.848197468069575,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL16,6.0,9.0,-0.7485878391708486,0.3524265382340796,-1.1010143774049281,-0.5994292120816216,0.29159760009688523,0.17809736620386651,0.17809736620386651,0.8503063276684603,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL17,6.0,9.0,3.0881921570298005,3.063673501414377,0.024518655615423324,0.00931960515451266,0.2777811183562484,0.9852518577680419,0.9852518577680419,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL19,6.0,9.0,3.911271373621073,3.682415042809121,0.228856330811952,0.16173514130746658,0.27878386454446036,0.7258202654040294,0.7258202654040294,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL2,6.0,9.0,2.3007208257915917,2.598757087731415,-0.29803626193982335,-0.1305982823110594,0.27843377436787775,0.7897364252129483,0.7897364252129483,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL20,6.0,9.0,3.2607421535974503,3.421823196819194,-0.16108104322174377,-0.06438745252745763,0.2779372294717384,0.8929899016581865,0.8929899016581865,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL21,6.0,9.0,2.8591268995030545,2.622665458774536,0.23646144072851838,0.1005815584606579,0.2781668796970999,0.8391708788261876,0.8391708788261876,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL22,6.0,9.0,3.1124461288533625,3.7268418124773337,-0.6143956836239712,-0.27898314283960923,0.2807713006234957,0.5556150487966732,0.5556150487966732,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL25,6.0,9.0,1.600754594602501,2.2709554733927457,-0.6702008787902447,-0.4335056721225702,0.2850057457686409,0.4786895395933406,0.4786895395933406,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL27,6.0,9.0,2.4764795477415755,3.313434591373869,-0.8369550436322934,-0.420058095034218,0.28456427020869224,0.4419770216528119,0.4419770216528119,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL28,6.0,9.0,3.852217245841588,4.661026606080406,-0.808809360238818,-0.713382815688755,0.2973514332285476,0.21063457629408489,0.21063457629408489,0.9075828556051676,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL3,6.0,9.0,-1.0,-1.0,0.0,,,,1.0,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL3L1,6.0,9.0,-0.1052337823473523,-0.5183201035344456,0.41308632118709326,0.2525539933330963,0.2802309900681045,0.6626524857057177,0.6626524857057177,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL4,6.0,9.0,-1.0,-1.0,0.0,,,,1.0,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL5,6.0,9.0,-0.8405811514707917,0.7594890324861847,-1.6000701839569764,-1.1152108710720556,0.32561221189151984,0.02278815356994596,0.02278815356994596,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCL7,6.0,9.0,3.2129116666726873,1.4796187851318243,1.733292881540863,0.9065403513248128,0.3093860627231668,0.14454187114576197,0.14454187114576197,0.8435606588251272,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCNC,6.0,9.0,3.1322311552844924,2.475309391047798,0.6569217642366945,0.27413715122751003,0.28066820768866757,0.5854410457295905,0.5854410457295905,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCNK,6.0,9.0,5.6396544413970195,5.57889996290659,0.0607544784904297,0.13032503055994013,0.2784310321466412,0.7921131067349577,0.7921131067349577,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCNT1,6.0,9.0,5.864693905352738,5.380571057932242,0.4841228474204957,0.48459715805823317,0.28680987030078225,0.2704103291945424,0.2704103291945424,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCNT2,6.0,9.0,5.558916625301305,5.069988499905386,0.488928125395919,0.4714696280516265,0.2863271473998985,0.2867748708442044,0.2867748708442044,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR1,6.0,9.0,4.349120142884852,4.346614753483353,0.002505389401498803,0.0030836123474830114,0.2777781434956666,0.9954324749221113,0.9954324749221113,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR10,6.0,9.0,0.7435987015185509,0.4597604125572541,0.2838382889612968,0.16982944200206343,0.2788870869843444,0.7549460815180028,0.7549460815180028,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR2,6.0,9.0,4.580367521761588,4.6980688192398,-0.11770129747821212,-0.07123978813331379,0.2779729742167501,0.8906995945877108,0.8906995945877108,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR3,6.0,9.0,3.842180110279994,3.361238412572248,0.48094169770774586,0.21200428577993927,0.2795064630542802,0.6812641700468637,0.6812641700468637,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR4,6.0,9.0,2.275036155502762,1.609782290048095,0.6652538654546669,0.3090770472790562,0.28145195551449853,0.5334179376090488,0.5334179376090488,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR5,6.0,9.0,5.438091331353559,6.1803776365160195,-0.7422863051624606,-0.4394211658589785,0.28520435320104176,0.4332751086294829,0.4332751086294829,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR6,6.0,9.0,4.235004771169132,4.536827357039553,-0.3018225858704211,-0.2323652874238226,0.27985445573160683,0.6588887146312298,0.6588887146312298,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR7,6.0,9.0,4.442504346464871,4.03564894594117,0.4068554005237006,0.29350723725152816,0.28109110463620185,0.6133324880549241,0.6133324880549241,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR8,6.0,9.0,2.031987260719855,1.5801085889127213,0.4518786718071337,0.21079898327094473,0.2794868628296264,0.6714990513774803,0.6714990513774803,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCR9,6.0,9.0,3.9345730047110545,3.8996783146283027,0.03489469008275181,0.02044024969172052,0.2777938471549878,0.9728794471731507,0.9728794471731507,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CCRL2,6.0,9.0,3.5696572937336897,2.7470012991241455,0.8226559946095442,0.34624981987173986,0.28238889076859364,0.4556918123738987,0.4556918123738987,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD151,6.0,9.0,5.017946936000848,4.572180894216326,0.4457660417845215,0.2658089917213025,0.2804952554731584,0.5572376396738192,0.5572376396738192,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD177,6.0,9.0,3.844825878355881,3.7723180351207244,0.07250784323515669,0.03561942839165064,0.27782657561158347,0.9430781155403264,0.9430781155403264,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD19,6.0,9.0,5.038153345136876,4.857623620314776,0.18052972482210006,0.10321154656259914,0.2781874940602333,0.8387495001301479,0.8387495001301479,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD2,6.0,9.0,3.706929186915645,3.0568305626364736,0.6500986242791713,0.4688239187167358,0.28623146496088997,0.36806440200609203,0.36806440200609203,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD244,6.0,9.0,4.080210213794916,3.8476986168928224,0.23251159690209366,0.17554277356856193,0.27896298029132177,0.7152420088567623,0.7152420088567623,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD44,6.0,9.0,7.031285382494001,6.280964707212516,0.7503206752814853,1.1614390880451446,0.32966011451774463,0.029990320480059656,0.029990320480059656,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD46,6.0,9.0,4.584320230424491,4.584127456260127,0.00019277416436391803,0.00011287563278910896,0.27777777826781275,0.9998380801417616,0.9998380801417616,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD47,6.0,9.0,4.308728616483914,4.17471206344658,0.13401655303733406,0.12134955586075029,0.2783441514203778,0.8295477776636065,0.8295477776636065,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD48,6.0,9.0,4.487960195784985,4.861289929517805,-0.3733297337328203,-0.292987205012326,0.28107937402012145,0.5436673844984261,0.5436673844984261,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD55,6.0,9.0,5.218218969567878,4.405333200151988,0.8128857694158897,1.1893980825932373,0.33218807773456505,0.03883389489310382,0.03883389489310382,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD58,6.0,9.0,4.44960648911154,4.1824458383852035,0.26716065072633643,0.17880412436644408,0.2790074283504874,0.7281789766686904,0.7281789766686904,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD59,6.0,9.0,6.679068057341955,6.535041977968508,0.14402607937344758,0.1910007515855964,0.27918090420494174,0.7191817196627941,0.7191817196627941,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD74,6.0,9.0,7.105344605759581,6.16365242084651,0.9416921849130704,0.5956053353921138,0.29142184376037594,0.29609183185968213,0.29609183185968213,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD81,6.0,9.0,5.413621658095871,4.9247244323806045,0.4888972257152666,0.23588663768399123,0.279917874156157,0.6378534109184736,0.6378534109184736,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD84,6.0,9.0,5.9767318078856455,6.394404506339077,-0.4176726984534316,-0.32536540091491506,0.28184941793595175,0.5140625947129537,0.5140625947129537,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD99,6.0,9.0,-1.0,2.337072932005656,-3.337072932005656,-1.2430004383886077,0.33720278123294206,0.014487107760181119,0.014487107760181119,0.611508233131788,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CD99L2,6.0,9.0,6.133125967747451,5.88097889033689,0.2521470774105605,0.24230932818036807,0.28003600125944017,0.5887022168691837,0.5887022168691837,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CDH1,6.0,9.0,6.487665085613844,6.358753647156131,0.12891143845771325,0.14527914035459139,0.2785895481093997,0.7505008521916037,0.7505008521916037,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CDK8,6.0,9.0,3.3362237842637,3.701575793326212,-0.36535200906251175,-0.2723547776491535,0.28063074412040545,0.6376988950262995,0.6376988950262995,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CDK9,6.0,9.0,5.603861445522884,5.834086211474237,-0.23022476595135366,-0.2694241984785373,0.2805696777287702,0.6409482235361454,0.6409482235361454,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CDKN2B,6.0,9.0,4.906479488563927,4.247755785210419,0.658723703353508,0.4112917673221818,0.2842839669265087,0.36644673949435336,0.36644673949435336,1.0,compartment-specific contextual analysis
GSE163603_interstitium,GSE163603,interstitium only,CEACAM1,6.0,9.0,4.928685083229185,5.331048029341529,-0.40236294611234413,-0.3493186582876734,0.28247099027885086,0.5012725197517663,0.5012725197517663,1.0,compartment-specific contextual analysis
